城市,城区,商圈,小区名,房源详情url,房型(三室两厅),房屋面积,成交总价(万元),成交周期(天数),朝向,装修状况,电梯情况,楼层,房屋年代/楼体结构,房屋描述（房屋满五年|距8号线安德里北街971米）,单价,成交日期,成交总价(万元),房屋来源,挂牌日期,状态(在售|成交)
广州,海珠,赤岗,星信国际(商用),http://esf.gz.fang.com/chushou/3_225634318.htm,1室1厅1卫,29平米,50,,南,精装修,有,中层,2016年,①星信国际项目，位于海珠核心区域广州大道南，海珠区大塘街西边路段，城市写字楼时尚商业综合体②该项目地理位置优越，繁华领地，演绎出城市新乐章；远见未来，圈定成熟生活③、、不，置业入住轻松，可包管理④本项目坐享双商圈，季华商圈与祖庙商圈，享受千亿商业配套，独天得厚的区域、交通、人文等，形成休闲娱乐、旅游、时尚的具有浓厚岭南历史文化底蕴和浓郁地方特色的商圈。,17241元/平米,,,房天下,2018-05-20,在售
广州,海珠,赤岗,星信国际(商用),http://esf.gz.fang.com/chushou/3_225613381.htm,1室1厅1卫,34平米,60,,南,精装修,有,低层,2017年,星信国际项目，位于海珠核心区域广州大道南，海珠区大塘街西边路段，城市写字楼时尚商业综合体。该项目地理位置优越，繁华领地，演绎出城市新乐章；远见未来，圈定成熟生活；不，置业入住轻松；本项目坐享双商圈，季华商圈与祖庙商圈，享受千亿商业配套，独天得厚的区域、交通、人文等，形成休闲娱乐、旅游、时尚的具有浓厚岭南历史文化底蕴和浓郁地方特色的商圈。,17647元/平米,,,房天下,2018-05-19,在售
广州,海珠,赤岗,星信国际(商用),http://esf.gz.fang.com/chushou/3_225505931.htm,2室1厅1卫,28平米,49,,南,简装修,有,低层,2017年,星信国际：项目位于海珠核心区域广州大道南，海珠区大塘街西边路段，城市写字楼时尚商业综合体。该项目地理位置优越，繁华领地，演绎出城市新乐章；远见未来，圈定成熟生活；不，置业入住轻松；本项目坐享双商圈，季华商圈与祖庙商圈，享受千亿商业配套，独天得厚的区域、交通、人文等，形成休闲娱乐、旅游、时尚的具有浓厚岭南历史文化底蕴和浓郁地方特色的商圈。,17500元/平米,,,房天下,2018-05-17,在售
广州,海珠,赤岗,君晖苑,http://esf.gz.fang.com/chushou/3_226649097.htm,2室2厅1卫,72平米,75,,南北,精装修,无,中层,2002年,房源：步行1000米到达8号线大塘站，步行1000米到达3号线客村站，出来就是大塘路口公交站，双近公交。环境优美，管理完善，有专人管理，安全，安静舒适是值得的好地方。房源介绍：该物业通风采光好，室内宽敞明亮。业主有心出售，希望找到有诚意的客户，有意向的联系我哦幼儿园：聚德幼儿园、坚真幼儿园、英孚幼儿园、粤信幼儿园中：赤岗、华怡、聚德东、聚德西、赤岗、聚德、龙涛、江海、赤岗东大学：广东商学院、广东药学院、广东轻工职业商场：好又多客村店，宏城超市，福满多超市，六福澳之星超市医院：广东省第二人民医院、四二一医院、复大医院,10417元/平米,,,房天下,2018-06-10,在售
广州,海珠,赤岗,海港花园,http://esf.gz.fang.com/chushou/3_227111104.htm,2室2厅1卫,72平米,150,,南,精装修,有,中层,2010年,一、房源:1、海港花园正房型楼层价出售2、客厅宽敞大气3、装修情况：提包入住二、户型介绍：朝向：朝南，格局方正，使用率超赞1、客厅、宽敞舒适、阳光充足2、卧室搭配的很新颖，使用率之高3、厨房朝南，宽敞明亮，让您和家人有足够的空间展现私家厨艺三、社区介绍：环境优美适宜人文素质高物业管理完善,20833元/平米,,,房天下,2018-06-21,在售
广州,海珠,赤岗,赤岗一街小区,http://esf.gz.fang.com/chushou/3_227102525.htm,2室1厅1卫,52平米,130,,南,精装修,有,中层,2010年,1.刚需户型，静中带旺，适意度过还是未来.，易出租，好转手！总价低，接受的人群大！2.环境舒适，户型端正，采光好，小区绿化率达到35%，3.地段地段还是地段 买到一个好的地段能令房子..空.间.大4.致富热线：，1,5,8,8995,3599,25000元/平米,,,房天下,2018-06-21,在售
广州,海珠,赤岗,印象琶洲公寓,http://esf.gz.fang.com/chushou/3_226860797.htm,2室1厅1卫,58平米,68,,南北,精装修,有,低层,2010年,【房屋简介】概况：房子地理位置*，环境好，精装修，无论还是都是**好的选择。房东诚心出售，看房子方便。户型：2室1厅1厨1卫1阳台面积：58*;房子户型大气，采光通风效果俱佳，客厅宽敞;靓点：环境好，天然的自然环境，生活空气清新。繁华地段，交通方便,11724元/平米,,,房天下,2018-06-15,在售
广州,海珠,赤岗,锦安苑,http://esf.gz.fang.com/chushou/3_226451299.htm,2室2厅1卫,65平米,150,,南北,豪华装修,有,中层,2008年,房源真实无误！钥匙在手！看房方便！1.刚需户型，静中带旺，适意度过还是未来投/资，易出租，好转手！总价低，接受的人群大！2.环境舒适，户型端正，采光好，小区绿化率达到35%，3.地段地段还是地段买到一个好的地段能令房子升/值/空/间/大.交通：走路10.分..钟左右，公交就在家门口，高铁也很方便。：省一级、省一级、幼儿园、实验！ 商场：肉菜市场、商业广场、美宜佳、 百货。医院：人民医院，三.甲.级医院。银行：工商银行、建设银行、农村商业银行、招商银行。,23077元/平米,,,房天下,2018-06-06,在售
广州,海珠,赤岗,毛纺小区,http://esf.gz.fang.com/chushou/3_215586284.htm,2室2厅1卫,60平米,140,,南北,精装修,有,中层,1998年,毛纺小区：房源描述：【位置】毛纺小区位于海珠区新港中路客村就在，步行即可到公交车站。【户型】此单位户型方正好用，两房两厅，视野开阔户型，动静分离，*性强。【面积】建筑面积60平方。【价格】业主放盘价175万，可议价。【楼层】楼梯中层，光线好，通风好。【朝向】南北对流，采光充足，视野开阔，景观好，空气清晰。【产权】证过五年物业，*费。【业主心态】业主换房，诚心出售。【周边】有大型，多家银行，娱乐健身等。,23333元/平米,,,房天下,2018-04-18,在售
广州,海珠,赤岗,新鸿花园二期,http://esf.gz.fang.com/chushou/3_226947587.htm,2室1厅1卫,72平米,400,,南,简装修,无,中层,1997年,房型结构：2房2厅1卫户型，南北对流，客厅直出阳台，户型方正实用，镜片户型，主卧次卧均飘窗设计，交通便利。??采光通风：厅出阳台，全明屋设计；南北对流，通风好采光好。??室内布局：进门口左边为厨房，延入户到客厅和餐厅分开，厅直出阳台，房间全部设置在左边，主卧、次卧刚刚对门，中间洗手间隔开，全明屋大飘窗风景房，户型方正实用，买到就是到。??装修保养：单位，精良装修，都是业主的心血，保养良好，定期会搞卫生。产权状况：个人产权，无抵押无按揭，产权清晰。??税费明细：业主实收价格，不含税费在内。,55556元/平米,,,房天下,2018-06-17,在售
广州,海珠,赤岗,绿茵翠庭,http://esf.gz.fang.com/chushou/3_215586011.htm,2室2厅1卫,63平米,235,,东西,精装修,有,中层,2004年,【房源简介】:绿茵翠庭：新正电梯洋房，花园式小区，24*保安严密管理，小区内设游泳池，网球场，*休闲娱乐，地下停车场等。小区周边市政配套成熟完善，无论是交通，还是生活，都方便。按照市政府规划，旁边的卷烟一厂将在五年内铁定搬迁，搬迁后大型地产开发商会在原地起建住宅区，还有公园。,37302元/平米,,,房天下,2018-06-15,在售
广州,海珠,赤岗,翠丽苑,http://esf.gz.fang.com/chushou/3_215586295.htm,3室2厅1卫,83平米,248,,北,精装修,有,中层,1998年,欢迎进入我的店铺，本人*所发房源真实！一、翠丽苑小区简介：翠丽苑位于海珠区赤岗石榴岗路，东边是江海大道、南边有石榴岗路，西边毗邻元邦明月园、北边有干休所。翠丽苑小区生活配套设施成熟，区内环境安静舒适。有赤岗站，交通便捷。*2号线(赤岗站)、公交车(赤岗)站1路程，多车线路直达，出行方便。 更多>> 翠丽苑位于海珠区赤岗石榴岗路，东边是江海大道、南边有石榴岗路，西边毗邻元邦明月园、北边有干休所。翠丽苑小区生活配套设施成熟，区内环境安静舒适。有赤岗站，交通便捷。*2号线(赤岗站)、公交车(赤岗)站1路程，多车线路直达，出行方便。,29880元/平米,,,房天下,2018-04-01,在售
广州,海珠,赤岗,聚德花苑,http://esf.gz.fang.com/chushou/3_215586361.htm,2室1厅1卫,60平米,198,,东南,简装修,有,低层,2000年,装修描述(售)住家式简单装修普通装修不过户型很好60方南向小两房视野空旷核心卖点(售)厅出阳台南向两房交通便利通风采光良,33000元/平米,,,房天下,2018-04-01,在售
广州,海珠,赤岗,新港东电力设计院宿舍,http://esf.gz.fang.com/chushou/3_226854882.htm,3室1厅1卫,120平米,400,,南,精装修,有,中层,1996年,核心卖点 丽景花苑小区1.房源；户型：室3厅1厨1卫1阳台，精装修，朝向：朝南，户型方正，没有浪费面积2.环境；高达，环境优雅，闹中取静，适合3.周边配套设施；成熟小区，生活方便交通；出行便利，交通八达,33333元/平米,,,房天下,2018-06-15,在售
广州,海珠,赤岗,佳信花园,http://esf.gz.fang.com/chushou/3_215586001.htm,2室2厅1卫,60平米,320,,南,精装修,有,高层,2006年,面积：60户型：2室2厅1厨1卫1阳台8层,共11层房屋年代：2006年朝向：朝南精装修普通住宅 *置业顾问的我愿以自己的热情真诚为您服务为您找到一个温馨舒适的家…… 可能此房子信息不够详细，如有其他任何问题，请电话联系我，我会很高兴接听你的电话，详细、耐心的为你解答！如果此房你不满意，请给我来电话，我会根据你的需求，当前的市场价位，房产市场的走势，给你*合适的社区，合适的房子。从千百个房源帖子中，你能选择我，是咱们的缘分，尽心尽力为您做好…… ★您选择我的理由绝不录入虚假信息吸引客户，我的房源*真实存,53333元/平米,,,房天下,2018-04-01,在售
广州,海珠,赤岗,美亚国际公寓,http://esf.gz.fang.com/chushou/3_227066055.htm,1室1厅1卫,35平米,40,,南,豪华装修,有,中层,2013年,美亚国际基本信息：1.8号线赤岗站2.带1200元/方精装修，送家私电器3.4500/月，稳定收租，租定人群庞大5.邻近琶洲会展商圈,CBD延长线周边配套：幼儿园：鸿运花园新港中附设幼儿园、鸿运花园中英文幼儿园、纺织幼儿园：知信、广州市华怡、赤岗、广州市赤岗 大学：广东商学院、广东药学院、广东学院商场：好又多客村店、赤诚综合商场医院：广东省第二人民医院、421医院邮局：赤岗邮局银行：光大银行、农业银行、建设银行其他信息：毗邻琶洲国际会展，广交会带来的人流量及租金更是平时的几倍甚至十几倍，租金收入可观，业主人也好说话，价格还有的谈！赶紧来电看房,11429元/平米,,,房天下,2018-06-20,在售
广州,海珠,赤岗,印象琶洲公寓,http://esf.gz.fang.com/chushou/3_227321195.htm,1室1厅1卫,30平米,30,,南,精装修,有,中层,2013年,很高兴您能看到我的房源信息，详情介绍有不完善的欢迎联系我：点击头像-加载更多房源。【让您有更多选择】1.户型：户型方正实用，使用，通风良好，采光好。2.花园：小区环境优雅安静，各类配套设施设备完善成熟，理想家园！3.环境：空气清新，住家生活舒适。联系方式 18588550698 蔡经理 微信同号,10000元/平米,,,房天下,2018-06-26,在售
广州,海珠,赤岗,福景居,http://esf.gz.fang.com/chushou/3_226583999.htm,2室2厅1卫,71平米,175,,南北,精装修,有,中层,1998年,物业服务：先生服务：专用会议室会务服务，商务接待，全方位商务代办服务；太太服务：专业教练形体塑造课程，美容护理，后续，家政保洁；老人服务：知识充电，康体娱乐，家庭保健，托老；本房推荐理由：1、户型：朝向：朝南,，,面积：71，利用。2、观景房：可看小区花园景观，景观一流。3、房保养好：业主买过来没住过多长的一段时间，房子保养挺好。4、：低于市场价175万元的房子，在社区中实属罕见的抄底价格。 5、房子情况：，看房提前约。 以上是本人对房子情况的基本汇总，如果您对房子感兴趣的话可以随时与我联系，我将以*专业的服务让您买到合适的房子。,24648元/平米,,,房天下,2018-06-09,在售
广州,海珠,赤岗,印象琶洲公寓,http://esf.gz.fang.com/chushou/3_226995988.htm,2室2厅1卫,50平米,52,,南北,精装修,有,中层,2012年,一、房源：1、客厅宽敞大气，厅出阳台，视野开阔!2、交通超级便利，公交站就在小区门口！3、带精装修提包入住，看房方便，我有钥匙！4、真实图片实景拍摄，绝不会用假照片吸引您！二、户型介绍：1、户型：3室2厅，视野开阔.保养好.2、这套房子通风采光都不错。3、厨房宽敞，让您和家人有足够的空间展现私家厨艺。4、客厅和厨房之间是您和家人享受美味的餐厅，让您热情 的招待亲朋好友。三、社区介绍:1、小区环境优雅.绿化.配套成熟。2、环境优美适宜、人文素质高物业管理完善。3、小区属于低密度社区，适宜。4、小区的较高，让您感受花园一样的家。【咨询热线： 13711020142 赖经理（微信同号）】,10400元/平米,,,房天下,2018-06-18,在售
广州,海珠,赤岗,阳光公寓,http://esf.gz.fang.com/chushou/3_226996048.htm,2室2厅1卫,50平米,68,,南北,精装修,有,中层,2012年,一、房源：1、客厅宽敞大气，厅出阳台，视野开阔!2、交通超级便利，公交站就在小区门口！3、带精装修提包入住，看房方便，我有钥匙！4、真实图片实景拍摄，绝不会用假照片吸引您！二、户型介绍：1、户型：3室2厅，视野开阔.保养好.2、这套房子通风采光都不错。3、厨房宽敞，让您和家人有足够的空间展现私家厨艺。4、客厅和厨房之间是您和家人享受美味的餐厅，让您热情 的招待亲朋好友。三、社区介绍:1、小区环境优雅.绿化.配套成熟。2、环境优美适宜、人文素质高物业管理完善。3、小区属于低密度社区，适宜。4、小区的较高，让您感受花园一样的家。【咨询热线： 13711020142 赖经理（微信同号）】,13600元/平米,,,房天下,2018-06-18,在售
广州,海珠,赤岗,甘蔗研究所单位房,http://esf.gz.fang.com/chushou/3_227111233.htm,3室2厅1卫,78平米,350,,南北,精装修,有,中层,1998年,一、房源：1、甘蔗研究所单位房全明格局2、客厅宽敞大气3、精装修提包入住二、户型介绍：户型：3室2厅1厨1卫1阳台朝向：南北通透格局方正使用达90%1、客厅宽敞舒适、落地阳台让充足的阳光不留余地的闯进来2、主卧,次卧朝向，面积合理3、厨房宽敞，让您和家人有足够的空间展现私家厨艺4、连接客厅和厨房之间是您和家人享受美味的餐厅，让您热情的招待亲朋好友三、社区介绍：环境优美适宜人文素质高物业管理完善,44872元/平米,,,房天下,2018-06-21,在售
广州,海珠,赤岗,印象琶洲公寓,http://esf.gz.fang.com/chushou/3_226955910.htm,1室1厅1卫,40平米,45,,南,精装修,有,高层,2010年,印象琶洲地处8号线磨碟沙站B出口前方，与琶洲会展仅一站之隔总占地面积3600平方米，建筑面积16319平方米，开发商为广州市房屋开发建设有限公司周边有好彩又一鲜酒家、百味美食园、新港渔村、琶洲食府、广州市琶洲街派出所、琶洲会议、香格里拉大、广州国际会议展览（琶洲会馆），配套完善！,11250元/平米,,,房天下,2018-06-17,在售
广州,海珠,赤岗,华怡花园,http://esf.gz.fang.com/chushou/3_215586265.htm,2室2厅1卫,88平米,268,,东,简装修,有,中层,1999年,产权情况：证够2年，非物业。产权清晰。户型：2*2 面积：88平方装修情况：普通装修。：海珠实验。房源特色：华怡花园是赤岗的大型小区，小区内配套设施完备，绿树成荫，舒适。楼梯楼中楼层，采光通风很好。大面积实用。,30455元/平米,,,房天下,2018-05-31,在售
广州,海珠,赤岗,赤岗综合楼,http://esf.gz.fang.com/chushou/3_215586357.htm,3室2厅1卫,90平米,266,,东,精装修,有,中层,1998年,赤岗综合楼东南朝向中楼层视野开阔小区内达40％旺中带静靓景美不胜收优良地段舒适,29556元/平米,,,房天下,2018-04-01,在售
广州,海珠,赤岗,龙景大厦,http://esf.gz.fang.com/chushou/3_215586359.htm,2室1厅1卫,72平米,220,,东,精装修,有,低层,1994年,龙景大厦位于这个小区的*，周边生活配套设施完善。有各种各样的生活配套设施：各种、24*便利店、服装店、中小型、各个银行网点、各种风味小吃，食街等等。 该小区环境好！有保安管理！整个小区入住，风气文明。 该单位中间位置，里面保养十分好,拎包即可入住!房子格局好，实用！ 小区交通便利，购物也十分方便。 了解更多请联系：黄才锦！*为您提供服务保证！,30556元/平米,,,房天下,2018-04-01,在售
广州,海珠,赤岗,怡雅居,http://esf.gz.fang.com/chushou/3_215586388.htm,2室1厅1卫,70平米,155,,南北,简装修,有,低层,1998年,怡雅居位于赤岗路板块。周边生活配套完善， 医疗等近在咫尺。本小区是末期的新楼， 马赛克外墙，小区栋座分布合理。院内环境清静 是赤岗板块楼梯舒适*小区。低密度绿化好。卖点一：小区新环境好 低层楼层 少有放盘，舒适。低密度 绿化好卖点二：户型方正 通风采光好 实用 朝南靓向 装修好南北对流 厅出大阳台朝南卖点三：商品房 产权清晰 证过五年 免巨额大税.业主有心卖,22143元/平米,,,房天下,2018-06-15,在售
广州,海珠,赤岗,粤信广场,http://esf.gz.fang.com/chushou/3_226882865.htm,2室2厅1卫,82平米,295,,南,精装修,无,中层,1997年,核心卖点 欢 迎 光 临 我的工作使命：让每一位客户在轻松愉悦的心情下享受简单快乐的购房体验！我们的价值观：专业、正直、诚信、感恩、学习、分享、责任、使命！我的工作愿景：创造自我价值，成就非凡人生！我的人生格言：人生重要的，不是我们所处的位置，而是我们要去的方向！小郑 真诚为您服务！ 专注房产 因为专注 所以信赖1、户型：朝向：南北通透，全明通透，价格也很实惠2、小区环境好，房子的布局合理，绿化好。3、采光好，房子很高的温馨提示：您所看到的价格全为实价，为了省去您不必要的麻烦，倘若发现相同房源更低或者超低价格时，还希,35976元/平米,,,房天下,2018-06-15,在售
广州,海珠,赤岗,华怡花园,http://esf.gz.fang.com/chushou/3_226805018.htm,2室2厅1卫,60平米,155,,南,精装修,有,中层,1995年,华怡花园位于赤岗口，由11栋9层，1栋20层住宅组成，大型花园小区。区内24保安执勤，小区绿化覆盖面积大，环境优美。单位方正实用，采光通风良好。周边配套齐全，交通方便，购物便利。楼盘名 华怡花园 楼盘地址 海珠区赤岗石榴岗10号轻工部甘蔗研究所内 二号线赤岗站C1出口 所属区域 海珠区目录公交车：江海大道中站，途经的线路包括583路、189路、252路。,25833元/平米,,,房天下,2018-06-14,在售
广州,海珠,赤岗,高教花园,http://esf.gz.fang.com/chushou/3_226428183.htm,3室2厅2卫,80平米,300,,南,精装修,有,中层,2011年,房源真实 100％实图.超低笋——盘房源描述：80方3房.300万带豪华装修南北对流..送车位.送家私家电李经理：13556014825* 惊喜不断 业主急售——来电可享受看房团优惠折扣..免费专车A房源：1、客厅宽敞大气，厅出阳台，视野开阔!2、交通*便利，——公交站就在门口！3、带精装修提包入住，看房方便，我有钥匙！4、真实图片实景拍摄，绝不会用假照片吸引您！B户型介绍：1、户型：3室2厅，视野开阔.保养好..2、这套房子位于3层.共7层.通风采光都不错3、宽敞，让您和家人有足够的空间展现私家厨艺4、客厅和之间是您和家人享受美味的餐厅，让您热情的招待亲朋好友C社区介绍:1、小区环境优雅.高.配套成熟.2、环境优美适住、人文素质高物业管理完善3、小区的小，属于低密度社区，适住4、小区的较高，让您感受花园一样的家。店长*一手楼盘 免佣李经理：13556014825欢迎加微信咨询13556014825负责广州 佛山 中山 香港等一手楼盘.二手负责广州番禺区.豪宅 别墅 写字楼 住宅 地皮.买卖租售带家具带车位 业主急售 有钥匙看房 南北对流 交通方便,37500元/平米,,,房天下,2018-06-05,在售
