城市,城区,商圈,小区名,房源详情url,房型(三室两厅),房屋面积,成交总价(万元),成交周期(天数),朝向,装修状况,电梯情况,楼层,房屋年代/楼体结构,房屋描述（房屋满五年|距8号线安德里北街971米）,单价,成交日期,成交总价(万元),房屋来源,挂牌日期,状态(在售|成交)
广州,天河,珠江新城东,粤海丽江花园,http://esf.gz.fang.com/chushou/3_227029161.htm,2室2厅1卫,88.8平米,780,,南,精装修,有,低层,2008年,（基本情况）建筑面积88.8方，（装修）住家精装舒适两房 温馨（格局）户型方正实用 朝向好 采光不错 全明两房本人房源真实有效，也请各位在网上找房朋友切勿相信虚假房源 如果您觉得这套房子不是太适合您风格，或者找到更多的房源作比较，请详细告诉我您的需求，让我来给您找到匹配的房源，本人专注：体育西、体育东源，沙河顶板块房源。,87838元/平米,,,房天下,2018-06-19,在售
广州,天河,珠江新城东,粤海丽江花园,http://esf.gz.fang.com/chushou/3_227200860.htm,5室2厅4卫,230平米,1700,,东南,豪华装修,无,高层,2013年,1 粤海丽江位于珠江新城东区 珠江公园豪宅  高层 一线南向望28万平方米珠江公园美景  南向楼距更可达500米以上 视野  难得一遇2 特色 跃式设计 布局合理  层次分明  5房 南北通透 通风采光 好  5000一方豪华装修 免去装修烦恼 保养良好 即买即入住3 东南亚园林设计风格 真正自然美 4 粤海国企开发质量放心 售后服务好 令你入住无优5 一线望珠江公园  230/方 小区超便一间  业主定了别墅 急售6 物业情况  出了房产证 没按揭 可以交易过户- - -｛ 信品牌 选 裕 丰｝- - -,73913元/平米,,,房天下,2018-06-23,在售
广州,天河,珠江新城东,侨鑫汇悦台,http://esf.gz.fang.com/chushou/3_226072654.htm,4室2厅4卫,318平米,3338,,南北,豪华装修,有,中层,2016年,侨鑫汇悦台位于中国广州城市新中轴线上的CBD区域，南临珠江新城临江大道，面向珠江，拥有一线珠江美景。侨鑫汇悦台占地面积约3.2万平，为了实现江景化，设计师根据地块形状，从东往西布置了六栋38-40层的层塔楼，各栋塔楼错开，构成一“皇冠”形状。 交通：5号线潭村站。公交：临江大道站，886路、138路、40路、811路。幼儿园南国幼儿园、广州空军司令部幼儿园、华南师范附属幼儿园中猎德、南国大学中山大学、华南师范大学、暨南大学综合商场南国超市、栢荣购物商场、南国超市、广百马场路分店、珠江太阳城广场、友谊商场、百佳超市医院华侨医院、暨南大学附属医院、广州市妇女儿童保健医院、省中医二沙岛分院、空军医院、中山三院、中山大学附属眼科医院银行工商银行、中国银行、农业银行、建设银行邮政南国邮政所、暨大邮局、天河东邮局、猎德邮政其他马场食街、马场汽车城、珠江会、珠江公园、猎德菜市场 ,104969元/平米,,,房天下,2018-05-29,在售
广州,天河,珠江新城东,侨鑫汇悦台,http://esf.gz.fang.com/chushou/3_226378648.htm,4室2厅3卫,236平米,2477,,南,豪华装修,有,中层,2011年,经济圈核心。他不仅集珠江新城CBD配套、江景于一身，并占据广州国际金融城（员村）、会展经济圈（琶洲）的位置，是一个既拥有CBD成熟价值又占据下一轮城市发展起点的三圈。【楼盘配套：】1）车位：珠江新城的住宅普遍有车位不足的问题。汇悦台能提供超过1080个车位，1:2.6的车位配比，能够满足业主的停车需要。2），负一层6500平方豪华会所，包含室内标准私人蓝球场，羽毛球场，健身房，商务，室内的恒温酒架，红酒室，雪茄房，中医理疗，模拟高尔夫，您需要的配套他都有的、健身、恒温泳池3）小区有1500中英国际一流幼儿园，设置有国际接轨的IB课程（广州仅两所幼儿园拥有）【个人介绍】感谢关注：慧眼识明珠！荣幸，您能在众多选择中精准直击我的店铺！！本人喜欢挑战别人做不到的事情，释放激情，不悔人生！ 我的服务理念：诚信专业高效，您的满意就是我的追求！不管您对我手头上的项目有没有兴趣，我只希望能借助这个平台结交您这位朋友请相信我，一定在时间帮到您！请给我一个机会，您一定会还我一个真诚的微笑！本人从事地产三年，专门代理 广州/佛山/清远/肇庆/江门/等珠三角二手地区楼盘有兴趣联系你的置业顾问18078037305陆经理 微信同号,104958元/平米,,,房天下,2018-06-04,在售
广州,天河,珠江新城东,侨鑫汇悦台,http://esf.gz.fang.com/chushou/3_227163348.htm,4室3厅2卫,360平米,5700,,南,简装修,无,低层,2011年,本房赢在位置：——位于的，周边公交：：5号线潭村站。公交：临江大道站，886路、138路、40路、811路。：暂无资料，楼型方正，占据之位置，成熟社区。本房赢在楼层：——0层,共42层，老人年轻人都可，视野采光！本房赢在格局：——方正楼型，户型方正，正规的户型：户型：4室3厅1厨2卫1阳台！豪华装修本房赢在价格：——本房在同样的地理位置，同样的面积均比我的总价高几万，我现在总价很低。你可以随便去找几套房子对比一下。本房赢在实惠：——本房不但单价低，而且总价还低一诺千金：1：存,158333元/平米,,,房天下,2018-06-22,在售
广州,天河,珠江新城东,尚东美御,http://esf.gz.fang.com/chushou/3_225640148.htm,3室2厅2卫,142.99平米,1200,,东西,豪华装修,无,中层,2008年,面积：142.99方 售价：1200万 房型：3房2厅带主套、 双阳台设计朝向：朝向好、大飘窗、采光通风好户数：合理布局、安静舒适装修：豪华装修、保养新楼层：景观好、视野开阔 产权：产权清晰、业主诚售、价格可商量楼龄：楼龄新、名开发商、质量好地段：项目位于珠江新城繁华地段、精英汇聚、金地布局：楼盘是由数栋高层洋房围合组成、小区绿化物业：品牌物业、安全安静、智能管理 交通：站+公交、公共交通十分便利：小、中、、给小孩一个好起点、好人际医疗：广州妇幼儿童医疗、社区医疗、健康好生活配套：肉菜、超市、银行、餐饮、娱乐等配套经纪：知识全面,安全贴心,欢迎咨询！ 136 3148 8679,83922元/平米,,,房天下,2018-05-20,在售
广州,天河,珠江新城东,凯旋新世界,http://esf.gz.fang.com/chushou/3_222918304.htm,1室2厅1卫,79平米,898,,东南,简装修,有,中层,2009年,房源描述；1；物业是中层一房两厅物业2；户型方正主卧朝东南向3；豪华装修，保养新净4；产权清晰，过五年无按揭                                          服务热线：13030272443,113671元/平米,,,房天下,2018-06-22,在售
广州,天河,珠江新城东,凯旋新世界,http://esf.gz.fang.com/chushou/3_223018730.htm,3室2厅2卫,151平米,1550,,北,豪华装修,无,中层,2011年,地段：位于珠江新城东区住宅区，5号线谭村站， 周边交通生活方便，北临珠江公园，南靠珠江边。装修状况：装修一般，需要重新装修一下。户型：3室2厅1厨3卫。朝向：北向 望整个珠江公园，视野开阔，养目舒心。双（天河实验小 天河中）小区管理完善，安全保密管理，大面积绿化小区，环境优雅、舒适，珠江新城的世外桃源。                           看房热线：13030272443,102649元/平米,,,房天下,2018-06-24,在售
广州,天河,珠江新城东,珠江太阳城广场,http://esf.gz.fang.com/chushou/3_226406811.htm,2室2厅2卫,98平米,650,,东南,精装修,有,中层,2006年,一、房源：1、户型方正，中高楼层2、客厅，宽敞大气；3、精装修，提包入住。二、户型介绍：户型：2室2厅1厨2卫，朝向：朝东南，格局方正，实用1、客厅、宽敞舒适，采光好；2、卧室搭配的很新颖，使用率之高；3、厨房带阳台，让您和家人有足够的空间展现私家厨艺；4、餐厅，足足可摆下多人桌，让您热情的招待亲朋好友。三、社区介绍：环境优美适文素质高物业管理完善1、房屋年代：2006年社区环境好；2、低密度社区，适住；3、给你一个花园一样的家。,66327元/平米,,,房天下,2018-06-05,在售
广州,天河,珠江新城东,粤海丽江花园,http://esf.gz.fang.com/chushou/3_226096346.htm,4室2厅2卫,166.76平米,1550,,南北,精装修,无,中层,2008年,【诚信保证，郑重承诺】本人全部放真实图片，真实价钱，不用为网上假信息而浪费太多时间【房源基本介绍】1.产权清晰，交易方便安全2.此户型是166.76㎡高层大四房，南北对流，一线望珠江公园，视野开阔，实用方正，装修保养好3.售价1550万，业主超笋价急售4.位于珠江新城CBD，地段决定地位价值，大型成熟花园【房源卖点与建议】1.单价不用9.29万/㎡（还是高层大四房啊！）2.南北对流，一线望珠江公园，视野开阔，装修保养好（看过就喜欢，不用再费精力在装修上！）3.旁边一手楼侨鑫汇悦台要卖15万/㎡，相比之下，这么笋的单位套间您还不过来看看吗?（不要错过啊，业主真的有心卖房，价格还能商量，就仅此一间了！）【我的联系方式】更多房源，欢迎点击潘庆超的网上旗舰店铺查看，咨询裕丰营业主任潘生15220007172，很高兴为您全心全意服务!,92948元/平米,,,房天下,2018-05-29,在售
广州,天河,珠江新城东,凯旋新世界三期,http://esf.gz.fang.com/chushou/3_223879064.htm,4室2厅3卫,225平米,2700,,南北,简装修,有,高层,2009年,房源推荐指数：AAAAAAAAA  卖点 推荐理由： 1. 位于珠江新城东繁华地段与朝向：南北通透，交通生活购物的方便； 2. 周围商店：有家、万佳、南国、广百马场路分店、珠江太阳城广场、友谊、百佳、宏城 餐饮：猎德菜市场、石牌菜市场、珠江公园、太平沙、明月肉菜市场 周边设施：暂无资料 周边：省中医二沙岛分院、空军、华侨、广州市妇幼保健、中山三院，周边公交：公交：珠江新城总站和临江大道东站886路、777路、40路、138路、293路：5号线潭村站、5号线猎德站配套齐全。 3 一般装修，尽显主人的尊贵与品位。！  裕丰地产  幸福您留下  裕丰地产真诚为您服务,120000元/平米,,,房天下,2018-04-13,在售
广州,天河,珠江新城东,凯旋新世界三期,http://esf.gz.fang.com/chushou/3_227227871.htm,4室2厅3卫,237平米,2580,,东南,豪华装修,有,高层,2010年,每次归家都是凯旋，每次看到都蠢蠢欲动，城市中的森林，森林中的豪宅，户型，买少见少，凯旋新三期【广粤尊府】面积238方 4房2厅，南向望江景漂亮的户型，仅售2580万，相对一手在卖望江景的是150000一方起步，所以此单位性价比，错过不是房的问题，是钱的问题。欢迎您随时拨打置业热线：13660211374程淑彪（微信同步）,108861元/平米,,,房天下,2018-06-24,在售
广州,天河,珠江新城东,侨鑫汇悦台,http://esf.gz.fang.com/chushou/3_224986944.htm,5室2厅5卫,437平米,6000,,东南,豪华装修,无,低层,2015年,侨鑫汇悦台位于珠江新城的东南角，属帝皇位，是珠江新城难得临江地块。汇悦台集城市资源于一身，荟萃全球一级设计团队，成为广州一级豪宅标杆。【一】项目定位是目前广州的豪宅盘，包括在全中国范围内都是前三的楼盘地位。是侨鑫集团花费了十多年的开发经验和文化精力倾力打造出来的，它的存在可以说已经远远过了一个房子的，而更多的是体现出人类艺术追求的一种境界。【二】地段是处于现在珠江新城的东部，还有正在高速发展的海珠区电商总部南面和未来规划的员村金融城西面。汇聚形成了一个以（汇悦台）为的金融三角州。呈现环抱月形排布，面向珠江坐拥江景。置业经理：陆泽辉 159 8919 0559,137300元/平米,,,房天下,2018-05-06,在售
广州,天河,珠江新城东,侨鑫汇悦台,http://esf.gz.fang.com/chushou/3_227083552.htm,4室2厅3卫,284平米,4500,,南北,豪华装修,有,高层,2017年,侨鑫汇悦台侨鑫汇悦台位于中国广州城市新中轴线上的CBD区域，临珠江新城临江大道，面向珠江，拥有一线珠江美景！！！汇——天地之灵气悦——智者之心境台——穗景之佳地【项目介绍】汇悦台位于珠江新城东南区，占地面积约为3.2万，拥有180度的南向一线江景，是珠江新城区内后的江景豪宅。项目共有417套单位，全部为大户型，面积涵盖235平方至1538，卖10万至17万/平方，送豪华装修！既有大平层单位，也有单位，其中282平方、347平方五房，匠心之作！每栋的风格都不一样!,158451元/平米,,,房天下,2018-06-21,在售
广州,天河,珠江新城东,侨鑫汇悦台,http://esf.gz.fang.com/chushou/3_225782007.htm,5室2厅3卫,437平米,5483,,南,豪华装修,有,中层,2017年,侨鑫汇悦台项目介绍：汇悦台位于珠江新城东南区，占地面积约为3.2万，拥有180度的南向一线江景，是珠江新城区内后的江景豪宅。项目共有417套单位，全部为大户型，面积涵盖2351538，既有大平层单位，也有单位。1、珠江新城一线临江物业，珠江新城高住宅项目;2、南中国全玻璃幕墙设计住宅，荟萃全球超设计团队;3、全城宽250米奢华望江面，270度江景视野;4、尊贵非凡“皇冠型”布局设计，新一代钢化双银LOW-E中空节能玻璃5、下沉瀑布式园林设计，人车分流，设计纯粹大宅设计，十大智能安防设计。想了解更多笋盘请致电 何建：13602228734 谢谢！,125469元/平米,,,房天下,2018-05-23,在售
广州,天河,珠江新城东,尚东柏悦府,http://esf.gz.fang.com/chushou/3_224047759.htm,5室3厅5卫,350平米,4045,,南北,豪华装修,有,低层,2018年,1、【尚东柏悦府】包括3栋层住宅，A栋52层、B栋47层，C栋41层。2、【项目简介】尚东柏悦府项目（TheLandmark)，是一座蕴含尚东地产创新与超越精神的扛鼎之作，汇聚设计团队，将重绘广州城市居所的天际线，向中国乃至展示广州的辉煌。3、尚东柏悦府项目地处于广州CBD珠江新城，北拥珠江公园全景、远眺白云山山景，南览珠江美景、广州塔，项目周边林立。4、项目以创新、科技的设计理念，勾勒出198米广州的全玻璃幕墙层住宅建筑，创造出与城市环境相融的有机生命体。,115571元/平米,,,房天下,2018-04-16,在售
广州,天河,珠江新城东,尚东宏御,http://esf.gz.fang.com/chushou/3_227322598.htm,3室2厅2卫,142平米,1100,,南北,豪华装修,有,低层,2007年,价格：户型描述：尚东宏御★位于珠江新城东区，5号线谭村站，南临珠江，北靠珠江公园，周边生活配套齐全。户型：3室2厅2厨2卫，户型方正，间隔分明。朝向：南北向，望整个珠江公园，安静舒适，视野开阔,。★装修状况：豪华装修，看房方便。★双（天河实验一路小，天河中）★业主上门诚心放卖，而这套房产权完全清晰，无抵押按揭，过5年。免费广州及周边一二手住宅、洋房、、别墅，我们专业为你服务。租售原因：,77465元/平米,,,房天下,2018-06-26,在售
广州,天河,珠江新城东,粤海丽江花园,http://esf.gz.fang.com/chushou/3_226837968.htm,2室1厅2卫,88平米,720,,南,精装修,有,低层,2008年,1地理：粤海丽江花园位于珠江新城，周边交通便捷，生活方便 2小区环境：小区配套设施成熟，24热z水，物业管理完善，小区高30％：7.00，环境优美，闹中取静 3房屋户型：格局方正，户型大气，朝向：南北通透，豪华装修，楼层佳，采光，房屋空间视野宽阔 4周边设施完善：周围商店：万佳、华润万家、南国、广百马场路分店、珠江太阳城广场、友谊、百佳、宏城餐饮：珠江公园、石牌村肉菜市场、明月肉菜市场、寺右新马路市场、猎德菜市场 业主心态：业主诚心出售此房，欢迎您看房，如需了解其他信息请与我联系 我的服务理念是为每一位客户真诚服务，我相信您有缘联系到我，我一定会竭诚为您服务，找到您满意的房子为止。,81818元/平米,,,房天下,2018-06-15,在售
广州,天河,珠江新城东,凯旋新世界一期,http://esf.gz.fang.com/chushou/3_226940617.htm,3室2厅2卫,180.8平米,2088,,东南,豪华装修,有,低层,2013年,真实照片：（本人现场勘查，拍照。）1、户型：180.8方，3+1室2厅2卫3阳台，格局没改动，两梯两户2、装修：业主，保养好3、配套：过桥即到中区核心商圈，餐饮、、等生活设施齐全,115487元/平米,,,房天下,2018-06-17,在售
广州,天河,珠江新城东,誉峰,http://esf.gz.fang.com/chushou/3_226035826.htm,3室2厅2卫,173.53平米,1600,,西南,豪华装修,无,低层,2007年,【诚信保证，郑重承诺】本人全部放真实图片，真实价钱，不用为网上假信息而浪费太多时间【房源基本介绍】1.产权清晰，交易方便安全2.此户型是173.53㎡中层大三房，西南向望珠江公园，视野开阔，实用方正，豪华装修3.售价1600万，业主超笋价急售4.位于珠江新城CBD，地段决定地位价值，大型成熟花园【房源卖点与建议】1.单价不用9.22万/㎡（还是中层大三房啊！）2.西南向望珠江公园，视野开阔，豪华装修（看过就喜欢，不用再费精力在装修上！）3.旁边一手楼侨鑫汇悦台要卖15万/㎡，相比之下，这么笋的单位套间您还不过来看看吗?（不要错过啊，业主真的有心卖房，价格还能商量，就仅此一间了！）【我的联系方式】更多房源，欢迎点击潘庆超的网上旗舰店铺查看，咨询裕丰营业主任潘生15220007172，很高兴为您全心全意服务!,92203元/平米,,,房天下,2018-05-28,在售
广州,天河,珠江新城东,凯旋新世界广场,http://esf.gz.fang.com/chushou/3_224108065.htm,4室2厅2卫,250平米,2171,,南,精装修,有,高层,2012年,1.小区位于珠江新城东片豪宅区南望珠江北邻公园2.此房源为凯旋新世界三期东南向4房2厅3卫豪华装修3.户型为客厅主卧朝东南次卧西北望小区8万平法式园林4.房子豪华装修南北对流一线珠江景观视野景观开阔5.周边社区有侨鑫汇悦台、颐德公馆、尚东柏悦府可对比,86840元/平米,,,房天下,2018-04-18,在售
广州,天河,珠江新城东,誉峰,http://esf.gz.fang.com/chushou/3_227374059.htm,3室2厅3卫,206平米,1570,,南北,豪华装修,无,低层,2010年,房源特色：?中原地产…竭诚为您服务！ ?中原地产…郑重承诺以上所说房源真实有效， 看房请提前预约！?中原地产?专业心，爱家情?…中原地产房地产经纪有限公司，您身边的房产公司！房源?（分析）： 卖点1：房东诚?意出售，，仅售1570万元。 卖点2：户型好，户型：3室2厅1厨3卫1阳台，小区配套设施齐全，的方便。 卖点3：面积：206， 层次感的好，1570万元，低价。小区描述?交通，配套 ：周边公交：43路、137路、218路、261路、284路、302路、504路、517路、541路、547路、548路、550路、882路 407路：5号线猎德站 ：周边配套齐全，周围商店：万佳、南国、广百马场路分店、珠江太阳城广场、友谊、宏城 花城广场 天河城 正佳广场餐饮：歌剧院、雕塑主题园林、明月肉菜市场、寺右新马路市场、猎德菜市场、石牌菜市场、珠江公园 马会家居 南国 猎人坊周边银行：工商银行、中信银行、浦发银行、建设银行、湛江银行、华夏银行、邮政银行、兴业银行、广州商业银行、深圳发展银行、广发银行 农业银行 中国银行 农业银行周边：省中医二沙岛分院、空军、广州市第十二人民、华侨、广州市妇幼保健、中山三院 眼科 本人郑重承诺：所提供房源信息和图片真实、有效！！诚心做事，诚实做人！有需要的朋友请打我的电话。 更多房源请点击我的头像,76214元/平米,,,房天下,2018-06-28,在售
