城市,城区,商圈,小区名,房源详情url,房型(三室两厅),房屋面积,成交总价(万元),成交周期(天数),朝向,装修状况,电梯情况,楼层,房屋年代/楼体结构,房屋描述（房屋满五年|距8号线安德里北街971米）,单价,成交日期,成交总价(万元),房屋来源,挂牌日期,状态(在售|成交)
广州,白云,嘉禾望岗,美馨小区,http://esf.gz.fang.com/chushou/3_227312410.htm,1室1厅1卫,52.3平米,45,,南北,精装修,无,中层,2013年, 1、美馨小区户型：4房全明格局2、客厅宽敞大气3、装修情况：简单装修二、户型介绍：户型：4室2厅2卫朝向：东北向格局方正使用达80%1、客厅宽敞舒适、落地阳台让充足的阳光不留余地的闯进来2、主卧,次卧朝向，面积合理3、厨房宽敞，让您和家人有足够的空间展现私家厨艺4、连接客厅和厨房之间是您和家人享受美味的餐厅，让您热情的招待亲朋好友环境优美适文素质高物业管理完善1、小区物业费：1/2、小区的，属于低密度社区，适住3、小区的高达24.00％，让您感受花园一样的家 ,8604元/平米,,,房天下,2018-06-26,在售
广州,白云,嘉禾望岗,集贤苑,http://esf.gz.fang.com/chushou/3_227258490.htm,2室2厅1卫,75平米,260,,南北,精装修,有,中层,1999年,1.户型：正规2室1厅，南朝向，户型方正，布局合理，采光通风效果很好，敞亮是小区中罕见的户型2.装修：此房精装修，业主很爱惜房子，保持得干净，如果购买，可按自己喜爱的风格进行装修3.价格：目前是小区单价的一套房子，看房方便     1此小区位于白云区，繁华地段，中间楼层，通风采光效果好，使用面积大，可做双项选择。2交通便利配套齐全，此房户型宽敞，明亮，方正实用.欢迎进入本人的店铺，我公司有大量真实好房源，并且本公司代理白云区集贤苑，锦云峰，嘉云府，映悦园，凯云新，东湖映月，万科云山，托斯卡纳等周边的二手房屋买卖和租赁；同时也有代理广佛，从化(珠江一城)，花都（万达旅游城），清远等一手新楼盘， 近岭南新的白云山脚下（星汇云城一手精装新房）。目前售卖火爆的增城区域不精装新楼盘(誉山国际，实地蔷薇国际）一手新房免中 介 费，全程服务带您看房，直到选到有您心仪的房子。图家置业邝生-13570996466（已绑定微信）,34667元/平米,,,房天下,2018-06-25,在售
广州,白云,嘉禾望岗,美馨小区,http://esf.gz.fang.com/chushou/3_227146246.htm,3室2厅1卫,103平米,128,,南,精装修,有,中层,2011年,1.房子格局合理，采光很好，舒适，价格低，急卖！机会难得！好房源，，值得一看！2.稀有房源，配套齐全，生活很方便，地理位置佳，交通便利，单边位，三面采光，通透无遮挡！3.诚心卖，机会难得，看房方便，提前预约即可！房源真实无误！钥匙在手！看房方便！4.刚需户型，静中带旺，适意度过还是未来投/资，易出租，好转手！总价低，接受的大！5.环境舒适，户型端正，采光好，小区绿化率达到35%6.地段地段还是地段买到一个好的地段能令房子更多笋盘，请拨打热线电话：136-0281-1399或者点击我的头像，进入我的网店。白云区板块广佛板块一手楼盘置业经理-刘望龙将竭诚为您服务！,12427元/平米,,,房天下,2018-06-22,在售
广州,白云,嘉禾望岗,美馨小区,http://esf.gz.fang.com/chushou/3_226794061.htm,3室2厅1卫,86平米,78,,南北,精装修,有,中层,2013年,推荐此房的理由：1：单价超低，板块抄底：2：经典户型，3室：客厅方正，好摆放家具！ 3;户型超棒，格局超好：户型方正，没有一点浪费面积，功能分区合理！4:社区环境好：24物业，24保安，小区闹中取静，人文素质高！ 5：【望江房地产有限公司】全程把控风险，全程专业服务。让您省心，省力，省时的让你过户，拿！6：不浮夸自己的专业和诚信，诚实做人，诚信做事！更多房源点击：我的头像！进入我的店铺！房源图片,9070元/平米,,,房天下,2018-06-14,在售
广州,白云,嘉禾望岗,美馨小区,http://esf.gz.fang.com/chushou/3_224835333.htm,3室2厅2卫,103平米,88,,南北,精装修,有,高层,2013年,户型介绍1、客厅宽敞大气，南北对流，视野开阔!2、户型：3房2厅，视野开阔.保养好。3、带精装修提包入住，通风采光都不错，4.业主诚心售卖，好交际可随时看房。5.通透户型采光好，小区内管理严格，住的舒心踏实！,8544元/平米,,,房天下,2018-05-03,在售
广州,白云,嘉禾望岗,龙禧中心,http://esf.gz.fang.com/chushou/3_227237511.htm,1室1厅1卫,42平米,55,,东南,精装修,有,中层,2016年,1.龙禧项目在售;44-96一至三房全装，带精装装修，满足不同差异化需求，每套产品均配备罕见景观阳台，实为两相宜。空间灵活，花园住宅、创意室、私人会所，随心所享，满足一切私人。2.项目北临时代玫瑰园，南临岭南新，周边住宅均价4-4.5万/，平均租金z水平在85元/左右。项目均价12000元/起，，仅仅不到周边1/3的价格即可享有同等区域成熟配套，达8%,13095元/平米,,,房天下,2018-06-24,在售
广州,白云,嘉禾望岗,集贤苑,http://esf.gz.fang.com/chushou/3_225041538.htm,3室2厅1卫,95平米,320,,北,毛坯,有,中层,1999年,毛坯3房   户型方正  使用  分摊低  毛坯房 装修方便  随意按照自己的风格装修  照片真实 本人现场实拍,33684元/平米,,,房天下,2018-05-08,在售
广州,白云,嘉禾望岗,集贤苑,http://esf.gz.fang.com/chushou/3_222102913.htm,2室2厅1卫,84平米,306,,南,精装修,有,中层,1999年,精装2房 保养好  户型方正  使用率高  分摊低,36429元/平米,,,房天下,2018-06-15,在售
广州,白云,嘉禾望岗,龙禧中心,http://esf.gz.fang.com/chushou/3_227375037.htm,1室1厅1卫,44平米,54,,南,精装修,无,高层,2018年,1、鹤龙街道打造法律服务集聚区，广州市人民中级法院即将投入使用，同时广州律师大厦已经龙禧，未来将带动一批律师事务所、法务顾问等上下游产业链迁移，发展前景无限。目前，广州律师大厦的租金水平已达75元/2、单价低至1.3万元起，不，周边时代玫瑰园，云山诗意，岭南新等大型住宅均价4万元起，三分之一的总价即可享受同等配套3、项目位于二号线黄边站、嘉禾望岗站，三号线白云大道北站出口，可直达万达广场，20分到达珠江新城。规划14号线二期彭边站距项目500米。今年底开通，未来出行更加便捷,12273元/平米,,,房天下,2018-06-28,在售
广州,白云,嘉禾望岗,龙禧中心,http://esf.gz.fang.com/chushou/3_225890696.htm,3室2厅1卫,86平米,100,,南,精装修,有,中层,2018年,龙禧给你十大*理由                      卖点：*华南法律法务聚集区，白云新城CBD的鹤龙，目前已有60多家法务驻扎项目周边，繁华咫尺可见卖点：广州律师大厦龙禧，政府鼎立支持，开启华南法务聚集区腾飞新篇章！卖点： *带精装44-96㎡一到三房轻松入住，户户带景观阳台，到即到！卖点：总价低，均价12500元/㎡起，超低置业门槛，不0，即刻安居广州无需等待！卖点：真正*，三交汇，3站白云万达广场，7站直达天河CBD，交通便利！卖点：白云山国家4A级旅游风景区就在家隔壁，尽享高负氧离子！卖点： *影院、橘子水晶、私人会所、时尚街区举步即享，无边花园泳池，悦享欢乐时光~卖点：省工伤康复医院、第八人民医院三*医疗配套，24为健康护航！卖点：租赁政策利好频现，租售同权大势所趋，自持用地成地产新风尚，住宅租赁市场迅猛发展大势所趋！,11628元/平米,,,房天下,2018-05-25,在售
广州,白云,嘉禾望岗,集贤苑,http://esf.gz.fang.com/chushou/3_226999858.htm,3室2厅2卫,96平米,340,,南,精装修,有,高层,1999年,由于业主想在别的区买房，所以要把这套房子卖掉。该物业建筑面积96平方，340万（实收）。装修保养很好（很少过来住），免装修直接。,35417元/平米,,,房天下,2018-06-18,在售
广州,白云,嘉禾望岗,美馨小区,http://esf.gz.fang.com/chushou/3_223743499.htm,3室2厅2卫,86平米,86,,南,精装修,有,中层,2013年,核心卖点1、客厅宽敞大气，方方正正，厅出阳台，视野开阔。2、房间，光线好，实用;4、交通很便利，、公交站就在门口;3、带豪华装修，随时，即买即;5、真实图片，绝无半点虚假。业主保养好;,10000元/平米,,,房天下,2018-04-10,在售
广州,白云,嘉禾望岗,龙禧中心,http://esf.gz.fang.com/chushou/3_226468366.htm,1室1厅1卫,44.3平米,55,,东南,豪华装修,无,中层,2017年,1.龙禧项目在售;44-96㎡一三房全装，带精装装修，满足不同差异化需求，每套产品均配备罕见景观阳台，实为两相宜。空间灵活，花园住宅、创意室、私人会所，随心所享，满足一切私人。2.项目北临时代玫瑰园，南临岭南新，周边住宅均价4-4.5万/㎡，平均租金水平在85元/㎡左右。项目均价12000元/㎡起，，仅仅不到周边1/3的价格即可享有同等区域成熟配套，达8%，可谓即*即*,12415元/平米,,,房天下,2018-06-06,在售
广州,白云,嘉禾望岗,集贤苑,http://esf.gz.fang.com/chushou/3_227301474.htm,2室2厅1卫,86平米,238,,南,精装修,无,低层,2000年,集贤苑始建于1999年，属于福利分房使用，户型都具有商品房不可比拟的是公摊面积比较小、实用面积大，建筑质量好！全部南北通透，两房户型面积基本是82到87㎡，朝南、装修保养比较好，主人房朝南，次卧朝东或西，客厅与三房客厅差不多大小。,27674元/平米,,,房天下,2018-06-26,在售
广州,白云,嘉禾望岗,龙禧中心,http://esf.gz.fang.com/chushou/3_227087352.htm,1室1厅1卫,46平米,68,,东南,精装修,无,中层,2016年,龙禧，北临时代玫瑰园，南临岭南新：1、项目在售;44-96㎡一至三房全装带精装修，满足不同差异化需求，每套产品均配备罕见景观阳台，交通四通八达。3、中级人民法院正，律师事务所也龙禧，项目在售产品均配备罕见景观阳台，实为两相宜。4、空间灵活，花园住宅、创意室、私人会所，随心所享，满足一切私人、、、,14783元/平米,,,房天下,2018-06-21,在售
广州,白云,嘉禾望岗,信禾公寓,http://esf.gz.fang.com/chushou/3_227243778.htm,2室1厅1卫,50平米,60,,东南,豪华装修,有,中层,2015年,核心卖点    欢迎点击我的网络店铺，德诚行地产 在此保证您所看到的房源都是真实有效的，可预约实地看房，价格真实，都是和业主确认过才发布的，如有变化我会及时更新，详情请电话咨询我，24开机 联系方式；18819130042李生 微信同号    房源简介；    1、户型结构；朝向：朝南    2、装修情况；一般装修。    3、位置；周边设施：暂无资料    4、放盘原因；事业重心转移。    5、产权情况；产权清晰，随时过户。,12000元/平米,,,房天下,2018-06-24,在售
广州,白云,嘉禾望岗,集贤苑,http://esf.gz.fang.com/chushou/3_226588416.htm,3室1厅1卫,94.07平米,320,,北,精装修,有,低层,1999年,户型：3房2厅2卫2阳台。楼层：中层。朝向：北向。房子是前几年装修过的，业主一直，保养很好。,34017元/平米,,,房天下,2018-06-09,在售
广州,白云,嘉禾望岗,美馨小区,http://esf.gz.fang.com/chushou/3_227288245.htm,2室2厅1卫,74平米,80,,南,精装修,有,中层,2013年,1、户型方正实用，朝向朝南，通风采光效果好。2、精装修带部分家私电，户型方正实用，客厅出阳台，采光很好！3、楼层挺不错，这套房子在中间楼层，视野开阔！4、真.实图片、真.实价格，照片虽不是美观，但都是真.实拍摄的！,10811元/平米,,,房天下,2018-06-25,在售
广州,白云,嘉禾望岗,美馨小区,http://esf.gz.fang.com/chushou/3_226617761.htm,3室2厅1卫,95平米,97,,南,精装修,有,中层,2013年,1、客厅宽敞大气，厅出阳台，视野开阔!2、交通超级便利，公交站就在小区门口！3、带精装修提包入住，看房方便，我有钥匙！4、真实图片实景拍摄，绝不会用假照片吸引您！5、小区环境优雅.绿化.配套成熟。6、环境优美适宜、人文素质高物业管理完善。7、小区属于低密度社区，适宜。,10211元/平米,,,房天下,2018-06-09,在售
广州,白云,嘉禾望岗,美馨小区,http://esf.gz.fang.com/chushou/3_227146246.htm,3室2厅1卫,103平米,128,,南,精装修,有,中层,2011年,1.房子格局合理，采光很好，舒适，价格低，急卖！机会难得！好房源，，值得一看！2.稀有房源，配套齐全，生活很方便，地理位置佳，交通便利，单边位，三面采光，通透无遮挡！3.诚心卖，机会难得，看房方便，提前预约即可！房源真实无误！钥匙在手！看房方便！4.刚需户型，静中带旺，适意度过还是未来投/资，易出租，好转手！总价低，接受的大！5.环境舒适，户型端正，采光好，小区绿化率达到35%6.地段地段还是地段买到一个好的地段能令房子更多笋盘，请拨打热线电话：136-0281-1399或者点击我的头像，进入我的网店。白云区板块广佛板块一手楼盘置业经理-刘望龙将竭诚为您服务！,12427元/平米,,,房天下,2018-06-22,在售
广州,白云,嘉禾望岗,集贤苑,http://esf.gz.fang.com/chushou/3_227156200.htm,3室2厅1卫,95平米,320,,东北,精装修,无,中层,1999年,您好！欢迎您点开我的房源店铺，爱上一个家，恋上一座城，经纪人邝桃军竭诚为您服务！一：小区介绍集贤苑位于新广丛路永泰新村，嘉禾望岗站、岭南新旁边。是广州市系统及卫生系统的房改房。整个小区共12栋11层电梯洋房，两个大门实行全封闭式，人车分流管理，保障您和您家人的安全。集贤苑户户南北对流，间隔方正实用。周边环境优美，空气清新。并可共享岭南新的社区配套，生活舒适，交通便利，基础设施齐全完善。是、就学的理想选择！二：房源介绍1、朝向：此套物业是位于集贤苑，南向2房2厅单位，安静舒适。2、户型：2房2厅1卫1厨2阳台，格局方正实用（可参考户型图）；3、楼层：5楼，总楼高11层，电梯房，通风采光一流，望花园；4、装修：中等装修，装修保养很好。（可参考图片）；四：我能够为您所做的1.专业：从事房地产买卖行业三年，本着丰富专业的房地产知识2.亲和：待客户如家人，善于站客户角度为客户思考问题3.速度：只需要您的一个电话，可随时为您寻找理想房源4.保证，我们公司提供的合同是正规合同，完整的、房管局提供的！！！,33684元/平米,,,房天下,2018-06-22,在售
广州,白云,嘉禾望岗,集贤苑,http://esf.gz.fang.com/chushou/3_227221508.htm,2室1厅1卫,56平米,195,,南,精装修,无,中层,1999年,集贤苑小区小面积一房可以改两房南向房子过五年少税业主红本在手可以随时交*子早几年上集贤是买的主要是让*有得读书本房中层户型方正采光好业主是我老乡已经委托钥匙随时方便看房。,34821元/平米,,,房天下,2018-06-24,在售
广州,白云,嘉禾望岗,美馨小区,http://esf.gz.fang.com/chushou/3_227148294.htm,3室2厅2卫,99平米,85,,南北,精装修,有,高层,2013年,地理位置优越，的地段。公交十分方便。出行方便，上下班方便。购物方便，节省您的宝贵时间。小区高。环境优美。宁静和谐，好环境总会给人带来好心情。房干净整洁，温馨舒适，窗明几净，就等着您的。家电齐全，宽敞明亮，布局大方，采光好。公交：187路,251路,259路,509路,510路,524快线,524路,528路,664路,739路,753路,756路,796路,804路,926路,970路,978路,983路,986路,高峰快线20路,夜63路,夜84路：市交校-公交车,8586元/平米,,,房天下,2018-06-22,在售
广州,白云,嘉禾望岗,龙禧中心,http://esf.gz.fang.com/chushou/3_227087352.htm,1室1厅1卫,46平米,68,,东南,精装修,无,中层,2016年,龙禧，北临时代玫瑰园，南临岭南新：1、项目在售;44-96㎡一至三房全装带精装修，满足不同差异化需求，每套产品均配备罕见景观阳台，交通四通八达。3、中级人民法院正，律师事务所也龙禧，项目在售产品均配备罕见景观阳台，实为两相宜。4、空间灵活，花园住宅、创意室、私人会所，随心所享，满足一切私人、、、,14783元/平米,,,房天下,2018-06-21,在售
广州,白云,嘉禾望岗,集贤苑,http://esf.gz.fang.com/chushou/3_226278534.htm,1室1厅1卫,57平米,195,,南,精装修,有,中层,1999年,精装1房 业主已改了2房 保养好  户型方正  使用  分摊低,34211元/平米,,,房天下,2018-06-02,在售
广州,白云,嘉禾望岗,集贤苑,http://esf.gz.fang.com/chushou/3_227148237.htm,3室2厅1卫,96平米,330,,南,简装修,有,中层,1999年,一、由于业主回老家发展，所以要把这套房子卖掉。该物业建筑面积95方，总价335万（实收），的笋盘，户型3房2厅1卫2阳台，原始户型，没有改动过的，地板还是水泥地的，需要买家重新装修一下。二、本公司代理白云区集贤苑，锦云峰，嘉云府，映悦园，凯云新，万科云山，托斯卡纳等周边的2手房买卖租售，还代理广佛，从化，花都，清远等一手新楼盘（一手免佣）,34375元/平米,,,房天下,2018-06-22,在售
广州,白云,嘉禾望岗,龙禧中心,http://esf.gz.fang.com/chushou/3_226468217.htm,3室2厅2卫,96平米,130,,南北,精装修,无,中层,2018年,龙禧项目在售：1、44-96㎡一三房全装，带装装修，创意室、私人会所，随心所享，满足一切私人。2、项目北临时代玫瑰园，南临岭南新，周边住宅均价4-4.5万/㎡，平均租金水平在85元/㎡左右。3、项目均价12000元/㎡起，仅仅不到周边1/3的价格即可享有同等区域成熟配套，达8%。,13542元/平米,,,房天下,2018-06-06,在售
广州,白云,嘉禾望岗,美馨小区,http://esf.gz.fang.com/chushou/3_223865586.htm,1室1厅1卫,36.3平米,33,,南,简装修,无,中层,2013年,   认准内部负责人：156 2277 6893  李经理（微信同号）   新城领寓十大一：临空经济示范区+白云新城CBD规划利好，下一个珠江新城二：双线三站交汇处2号线黄边站、3号线白云大道北站、嘉禾望岗站，20直达珠江新城三：户户带阳台，户户可全区仅有的大阳台，有，一体四：不任性体，不，任性购买五：同区住宅1/6价，首付15万起周边住宅价已突破5万/㎡，项目产品28-115㎡，首付仅15万起六：白云，自用两相宜30万买断28年长租，平摊每月仅需1200元，可租3500元以上，月租抵供，超七：16万方城市，开发商自持物业，未来新生活主场16万方大型城市综合体，集、、休闲、娱乐、购物于一体，开发商自持，信心保证八：过百万人醇熟生活圈，生活配套黄边、嘉禾望岗两大商圈，万达广场、凯德广场、5号停机坪三大综合型，广州体育馆、广东画馆等文化配套九：白云山公园，坐享一线有氧生活距白云山仅10车程十：奢华装修标准明房明厨明卫设计，奢华装修标准超笋的盘 看到千万别错过如果有中介跟你介绍【新城领域】的项目，并且把卖点都跟您说了，那您一定要相信他！有需要可以找我内部认购，享受员工底价！没有人跟钱过不去，本人承诺：不收任何，好处费等，接送楼巴不带您去任何偏远地方，三大楼盘全天来回接送，需要提前电话预约，本人是项目负责人，深知项目优缺点，可以带您看多个项目！买房是一辈子的事情，买才是王道！,9091元/平米,,,房天下,2018-04-13,在售
广州,白云,嘉禾望岗,集贤苑,http://esf.gz.fang.com/chushou/3_227263741.htm,2室2厅1卫,85平米,285,,南,精装修,无,中层,1999年,1.户型：正规2室1厅，南朝向，户型方正，布局合理，采光通风效果很好，敞亮是小区中罕见的户型2.装修：此房精装修，业主很爱惜房子，保持得干净，如果购买，可按自己喜爱的风格进行装修3.价格：目前是小区单价的一套房子，看房方便,33529元/平米,,,房天下,2018-06-25,在售
广州,白云,嘉禾望岗,龙禧中心,http://esf.gz.fang.com/chushou/3_225890696.htm,3室2厅1卫,86平米,100,,南,精装修,有,中层,2018年,龙禧给你十大*理由                      卖点：*华南法律法务聚集区，白云新城CBD的鹤龙，目前已有60多家法务驻扎项目周边，繁华咫尺可见卖点：广州律师大厦龙禧，政府鼎立支持，开启华南法务聚集区腾飞新篇章！卖点： *带精装44-96㎡一到三房轻松入住，户户带景观阳台，到即到！卖点：总价低，均价12500元/㎡起，超低置业门槛，不0，即刻安居广州无需等待！卖点：真正*，三交汇，3站白云万达广场，7站直达天河CBD，交通便利！卖点：白云山国家4A级旅游风景区就在家隔壁，尽享高负氧离子！卖点： *影院、橘子水晶、私人会所、时尚街区举步即享，无边花园泳池，悦享欢乐时光~卖点：省工伤康复医院、第八人民医院三*医疗配套，24为健康护航！卖点：租赁政策利好频现，租售同权大势所趋，自持用地成地产新风尚，住宅租赁市场迅猛发展大势所趋！,11628元/平米,,,房天下,2018-05-25,在售
广州,白云,嘉禾望岗,美馨小区,http://esf.gz.fang.com/chushou/3_226764164.htm,3室2厅2卫,93平米,102.99,,南北,毛坯,无,中层,2013年,1 .交通：近、步行几就是公交车总站2 .商业：周边有多家银行，肯德基、麦当劳、电影院、健身房、华润万家超市等一*应*俱*全！3 .教*育：免费入读国际双语幼儿园、省一级实验小*学和中*学4?医疗：人民医院，中医院，妇幼保健院。5?小区环境：小区绿化率35%以上 有3000方室内恒温泳池 篮球场羽毛球场都有6?车位情况：车位充*足、有地下2层车位人车分流，车位比例1：1.27?安保措施：国家一级资质物业管理，24有保安巡逻，贴心服务如果您对这套房子有想法请拿起您手中的电话（可详询）,11074元/平米,,,房天下,2018-06-13,在售
广州,白云,嘉禾望岗,集贤苑,http://esf.gz.fang.com/chushou/3_227169005.htm,3室2厅1卫,95平米,330,,南,精装修,无,高层,1999年,1：房子建筑面积是95㎡，三房两厅一卫2：南向三房，是稀有的户型，极少放盘，房子位于小区中间位置，阳台朝向是南向，其余两个房间是南向，一个房间东北向，房子全方位可看到小区园景，通风效果，阳光充足，不临街，环境安静.3：业主是批教师分房的，广州也只有这套房子，无按揭，交易方便。4：证过五年，未占用（华师，华师，培英）5：这套房子想对于其他房子的好处就在于是三房高层西南向.总价低，适合一些客户朋友们过渡或小孩就读学业，三线（2.3.14号线）出门快捷方便,34737元/平米,,,房天下,2018-06-23,在售
广州,白云,嘉禾望岗,集贤苑,http://esf.gz.fang.com/chushou/3_227258352.htm,3室2厅1卫,95平米,325,,南,精装修,有,高层,1999年,1：房子建筑面积是95㎡，三房两厅一卫2：南向三房，是稀有的户型，极少放盘，房子位于小区中间位置，阳台朝向是南向，其余两个房间是南向，一个房间东北向，房子全方位可看到小区园景，通风效果，阳光充足，不临街，环境安静.3：业主是批教师分房的，广州也只有这套房子，无按揭，交易方便。4：证过五年，未占用（华师，华师，培英）5：这套房子想对于其他房子的好处就在于是三房高层西南向.总价低，适合一些客户朋友们过渡或小孩就读学业，三线（2.3.14号线）出门快捷方便,34211元/平米,,,房天下,2018-06-25,在售
广州,白云,嘉禾望岗,集贤苑,http://esf.gz.fang.com/chushou/3_227360374.htm,3室2厅1卫,95平米,300,,南北,精装修,有,高层,1999年,1.户型：正规3室12厅，南北朝向，户型方正，布局合理，采光通风效果很好，敞亮是小区中罕见的户型2.装修：此房精装修，业主很爱惜房子，保持得干净，如果购买，可按自己喜爱的风格进行装修3.价格：目前是小区单价的一套房子，看房方便,31579元/平米,,,房天下,2018-06-27,在售
广州,白云,嘉禾望岗,集贤苑,http://esf.gz.fang.com/chushou/3_226588416.htm,3室1厅1卫,94.07平米,320,,北,精装修,有,低层,1999年,户型：3房2厅2卫2阳台。楼层：中层。朝向：北向。房子是前几年装修过的，业主一直，保养很好。,34017元/平米,,,房天下,2018-06-09,在售
