城市,城区,商圈,小区名,房源详情url,房型(三室两厅),房屋面积,成交总价(万元),成交周期(天数),朝向,装修状况,电梯情况,楼层,房屋年代/楼体结构,房屋描述（房屋满五年|距8号线安德里北街971米）,单价,成交日期,成交总价(万元),房屋来源,挂牌日期,状态(在售|成交)
广州,天河,沙河,天河山庄,http://esf.gz.fang.com/chushou/3_226179121.htm,3室2厅1卫,83平米,295,,南北,精装修,无,中层,2000年,本人声明：诚信为本，服务领先！真实有效，杜绝虚假！ 本店是二手房网上的旗舰店铺，所推的房源，价位都是真实的，全部的房源都是本人的亲自与业主沟通过、图片也是现场拍回来的，全部都是可交易的真实房源！ 如果您在本店没有看到合适的，也请您不要关掉网页，打电话给我，我还有别的房源可以推荐给您！ 房源简介： 1、【面积】：83平方 2、【价格】：295万 3、【户型】：户型方正 安静大3房2厅 4、【朝向】：南向望花园 5、【装修】：精装修、保养很好 6、【产权】：产权清晰、过五年、没有占用、无按揭 7、【配套】：侨乐、75中 8、【卖点】：厅出阳台、房大厅大、采光通风好、实用9成多       本人在广州大道北、沙河、沙太南板块工作近六年时间。只要您有需要，我一定能帮到您！ 诚心买房，欢迎来电：135-7050-5139（微信同号，24H在线）,35542元/平米,,,房天下,2018-05-31,在售
广州,天河,沙河,天河山庄,http://esf.gz.fang.com/chushou/3_226179573.htm,3室2厅1卫,97平米,320,,暂无,精装修,无,中层,2000年,本人声明：诚信为本，服务领先！真实有效，杜绝虚假！ 本店是二手房网上的旗舰店铺，所推的房源，价位都是真实的，全部的房源都是本人的亲自与业主沟通过、图片也是现场拍回来的，全部都是可交易的真实房源！ 如果您在本店没有看到合适的，也请您不要关掉网页，打电话给我，我还有别的房源可以推荐给您！ 房源简介： 1、【面积】：97平方 2、【价格】：320万 3、【户型】：户型方正 安静大3房2厅 4、【朝向】：南向望花园 5、【装修】：精装修、保养很好 6、【产权】：产权清晰、过五年、没有占用、无按揭 7、【配套】：侨乐、75中 8、【卖点】：厅出阳台、房大厅大、采光通风好、实用9成多       本人在广州大道北、沙河、沙太南板块工作近六年时间。只要您有需要，我一定能帮到您！ 诚心买房，欢迎来电：135-7050-5139（微信同号，24H在线）,32990元/平米,,,房天下,2018-05-31,在售
广州,天河,沙河,天河山庄,http://esf.gz.fang.com/chushou/3_226179856.htm,4室2厅2卫,116平米,358,,暂无,简装修,无,中层,2000年,本人声明：诚信为本，服务领先！真实有效，杜绝虚假！ 本店是二手房网上的旗舰店铺，所推的房源，价位都是真实的，全部的房源都是本人的亲自与业主沟通过、图片也是现场拍回来的，全部都是可交易的真实房源！ 如果您在本店没有看到合适的，也请您不要关掉网页，打电话给我，我还有别的房源可以推荐给您！ 房源简介： 1、【面积】：116平方 2、【价格】：358万 3、【户型】：户型方正 安静大3房2厅 4、【朝向】：南向望花园 5、【装修】：精装修、保养很好 6、【产权】：产权清晰、过五年、没有占用、无按揭 7、【配套】：侨乐、75中 8、【卖点】：厅出阳台、房大厅大、采光通风好、实用9成多       本人在广州大道北、沙河、沙太南板块工作近六年时间。只要您有需要，我一定能帮到您！ 诚心买房，欢迎来电：135-7050-5139（微信同号，24H在线）,30862元/平米,,,房天下,2018-05-31,在售
广州,天河,沙河,天河山庄,http://esf.gz.fang.com/chushou/3_226182579.htm,3室2厅2卫,97平米,350,,暂无,精装修,无,高层,2000年,本人声明：诚信为本，服务领先！真实有效，杜绝虚假！ 本店是二手房网上的旗舰店铺，所推的房源，价位都是真实的，全部的房源都是本人的亲自与业主沟通过、图片也是现场拍回来的，全部都是可交易的真实房源！ 如果您在本店没有看到合适的，也请您不要关掉网页，打电话给我，我还有别的房源可以推荐给您！ 房源简介： 1、【面积】：97平方 2、【价格】：350万 3、【户型】：户型方正 安静大3房2厅 4、【朝向】：南向望花园 5、【装修】：精装修、保养很好 6、【产权】：产权清晰、过五年、没有占用、无按揭 7、【配套】：侨乐、75中 8、【卖点】：厅出阳台、房大厅大、采光通风好、实用八成多 本人在广州大道北、沙河、沙太南板块工作近六年时间。只要您有需要，我一定能帮到您！ 诚心买房，欢迎来电：135-7050-5139（微信同号，24H在线）,36082元/平米,,,房天下,2018-05-31,在售
广州,天河,沙河,天河山庄,http://esf.gz.fang.com/chushou/3_226183888.htm,4室2厅2卫,138平米,420,,暂无,简装修,无,高层,2000年,本人声明：诚信为本，服务领先！真实有效，杜绝虚假！ 本店是二手房网上的旗舰店铺，所推的房源，价位都是真实的，全部的房源都是本人的亲自与业主沟通过、图片也是现场拍回来的，全部都是可交易的真实房源！ 如果您在本店没有看到合适的，也请您不要关掉网页，打电话给我，我还有别的房源可以推荐给您！ 房源简介： 1、【面积】：138平方 2、【价格】：420万 3、【户型】：户型方正 安静大2房2厅 4、【朝向】：南向望花园 5、【装修】：精装修、保养很好 6、【产权】：产权清晰、过五年、没有占用、无按揭 7、【配套】：侨乐、75中 8、【卖点】：厅出阳台、房大厅大、采光通风好、实用9成多       本人在广州大道北、沙河、沙太南板块工作近六年时间。只要您有需要，我一定能帮到您！ 诚心买房，欢迎来电：135-7050-5139（微信同号，24H在线）,30435元/平米,,,房天下,2018-05-31,在售
广州,天河,沙河,石鼓岭公安宿舍,http://esf.gz.fang.com/chushou/3_226495250.htm,2室2厅1卫,70平米,145,,南,精装修,有,中层,1998年,?核心卖点 位置安静，无噪音干扰；楼层适中，上下楼比较方便，老人家只要适应一段时间，也是能够接受的。格局方正，实用，没有一点浪费；保养好，稍微打扫就可。照片都是真实的，让你过来看房子之前就大概心里有底，不用白白浪费看房时间；没占用，没按揭，产权清晰交易方便；,20714元/平米,,,房天下,2018-06-07,在售
广州,天河,沙河,桐油岗小区,http://esf.gz.fang.com/chushou/3_226491972.htm,3室1厅1卫,78平米,170,,南,精装修,有,高层,1998年,桐油岗*中层小三房小区安静舒适住家*——倾城*——门店*带住家装修温馨舒适通风采光好~*楼层~实用☆24*接受您的咨询☆----【裕丰地产地产真诚为您服务】----资深房地产从业人员工作经验5年专注专业做您*放心的！如果您觉得这套房源不是很适合您，或者希望有更多房源作比较参考，请您：1、【与我联系】（电话，短信，微信），告知您的需求，让我来为您匹适房源2、点击网页右上角【我的头像】即可进入我的网上店铺，查看本人发布的详细房源,21795元/平米,,,房天下,2018-06-07,在售
广州,天河,沙河,豪景花园,http://esf.gz.fang.com/chushou/3_226220033.htm,2室2厅1卫,83平米,305,,暂无,精装修,无,高层,2005年,本人声明：诚信为本，服务领先！真实有效，杜绝虚假！ 本店是二手房网上的旗舰店铺，所推的房源，价位都是真实的，全部的房源都是本人的亲自与业主沟通过、图片也是现场拍回来的，全部都是可交易的真实房源！ 如果您在本店没有看到合适的，也请您不要关掉网页，打电话给我，我还有别的房源可以推荐给您！ 房源简介： 1、【面积】：83平方 2、【价格】：305万 3、【户型】：户型方正 安静2房2厅 4、【朝向】：南向望花园 5、【装修】：精装修、保养很好 6、【产权】：产权清晰、过五年、没有占用、无按揭 7、【配套】：侨乐、75中 8、【卖点】：厅出阳台、房大厅大、采光通风好、实用八成多        本人在广州大道北、沙河、沙太南板块工作近六年时间。只要您有需要，我一定能帮到您！ 诚心买房，欢迎来电：135-7050-5139（微信同号，24H在线）,36747元/平米,,,房天下,2018-06-01,在售
广州,天河,沙河,广工沙河校区宿舍,http://esf.gz.fang.com/chushou/3_227231559.htm,2室2厅1卫,60平米,98,,东南,精装修,无,高层,1998年,真实有效杜绝虚假楼盘介绍小区：广工沙河校区宿舍物业资料楼层：6楼总 ：8层楼龄 ：1998年面积 ：东南向装修 ：住家精装修产权清晰 ：清晰 售价 : 275万个人点评 ：东南靓向 安静不吵 业主换城市工作 急售 到价即签 一次信任，终身是朋友 本00％信息保密 不会泄露客户任何信息 请放心来电 本人从事二手房产经纪已经有5年多 熟悉天河北、天河公园、员村、珠江新城、车陂等-所-有版块 覆盖整个天河区 掌握-所-有一手笋盘信息 -第 -一-时间帮您到笋盘。。 您身边的房产置业-专-家 真实有效 杜绝虚虚假房源，但此房源信息真实有效！本店是二手房网上旗舰店铺,覆盖面广,所推的房源，价位都是真实的，全部的房源都是本人亲自与业主沟通过、图片也是现场拍回来的，全部都是可交易的真实房源。所以请不要拿本店房源与其他的虚假房源作对比！如果您在本店暂没看到合适的，也请您不要关掉网页，打电话给我：132-2631-5414陈生，我还有别的房源可以推荐给您!本人在天河北、岗顶、粤垦路、体育西、天河公园、华景新城、沙河板块工作将近五年时间，只要有您需要的，我一定能帮到您！！诚心买房，欢迎来电：（24H在线）,16333元/平米,,,房天下,2018-06-24,在售
广州,天河,沙河,豪景花园,http://esf.gz.fang.com/chushou/3_226219192.htm,4室2厅1卫,100平米,350,,暂无,精装修,无,中层,2005年,本人声明：诚信为本，服务领先！真实有效，杜绝虚假！ 本店是二手房网上的旗舰店铺，所推的房源，价位都是真实的，全部的房源都是本人的亲自与业主沟通过、图片也是现场拍回来的，全部都是可交易的真实房源！ 如果您在本店没有看到合适的，也请您不要关掉网页，打电话给我，我还有别的房源可以推荐给您！ 房源简介： 1、【面积】：100平方 2、【价格】：350万 3、【户型】：户型方正 安静4房2厅 4、【朝向】：南向望花园 5、【装修】：精装修、保养很好 6、【产权】：产权清晰、过五年、没有占用、无按揭 7、【配套】：侨乐、75中 8、【卖点】：厅出阳台、房大厅大、采光通风好、实用八成多        本人在广州大道北、沙河、沙太南板块工作近六年时间。只要您有需要，我一定能帮到您！ 诚心买房，欢迎来电：135-7050-5139（微信同号，24H在线）,35000元/平米,,,房天下,2018-06-01,在售
广州,天河,沙河,广园东路小区,http://esf.gz.fang.com/chushou/3_226476311.htm,3室1厅1卫,74平米,165,,东南,精装修,有,中层,1997年,卖点：①采光十足，冬暖夏凉；安静，鸟语花香②户型方正实用，厅大明亮，明厨明卫，视野好③过五年，物业，交易0税费！本人发布的这套房，好房不等人，一周必售，欲购从速！！,22297元/平米,,,房天下,2018-06-06,在售
广州,天河,沙河,广园东路小区,http://esf.gz.fang.com/chushou/3_226476250.htm,1室1厅1卫,35平米,70,,南,简装修,有,高层,2000年,本店内部房源，实时跟进此房源价格。诚信实拍实图实价其他均为盗版。卖点:小区管理严格，住户素质高户型方正实用，明厨明卫带30万时尚精装，保养拎包即住入读、！（学户无占用），住户素质高。（千金买屋，万金买邻）证满五年，物业，交易*。,20000元/平米,,,房天下,2018-06-06,在售
广州,天河,沙河,天平架大院,http://esf.gz.fang.com/chushou/3_227357467.htm,2室2厅1卫,69平米,165,,南,简装修,无,高层,1995年,1，天平架口上盖2，单位福利房，利用达90%3.户型方正实用，可以改三房4，产权清晰，随时可以交易过户5，采光视野一流，享受环境,23913元/平米,,,房天下,2018-06-27,在售
广州,天河,沙河,先烈东路小区,http://esf.gz.fang.com/chushou/3_226910534.htm,2室2厅1卫,64平米,155,,南北,精装修,有,中层,1998年,【本人发布的房源全部是真盘实价，请勿与其他假盘作比较！】采光无遮挡，光猛，不是握手楼；装修设计好，住进来肯定会喜欢上这套房子；考虑在做生意的赶快了；,24219元/平米,,,房天下,2018-06-16,在售
广州,天河,沙河,龙岗东路小区,http://esf.gz.fang.com/chushou/3_225720421.htm,2室2厅1卫,79平米,180,,南北,精装修,有,低层,2000年,本人声名：诚信为本，服务领先！经纪人描述：如果您对该房源不满意，请立即与我联系，我将为您提供更多房源全力以赴帮助您安家置业。现网上大部分发布的都是虚假房源，但此房源信息真实有效！本店是二手房网上旗舰店铺,覆盖面广,所推的房源，价位都是真实的，全部的房源都是本人亲自与业主沟通过、图片也是现场拍回来的，全部都是可交易的真实房源。所以请不要拿本店房源与其他的虚假房源作对比！如果您在本店暂没看到合适的，也请您不要关掉网页，打电话给我：1882-0000-541陈生，我还有别的房源可以推荐给您!本人在天河北、五山、岗顶、粤垦路、体育西、华景新城、沙河板块工作将近四年时间，只要有您需要的，我一定能帮到您！！买房租房如需咨询，欢迎来电：（一个电话帮到你）客户经理陈生：1882-0000-541,22785元/平米,,,房天下,2018-05-21,在售
广州,天河,沙河,豪景花园,http://esf.gz.fang.com/chushou/3_226218721.htm,2室2厅1卫,82平米,330,,暂无,精装修,无,高层,2005年,本人声明：诚信为本，服务领先！真实有效，杜绝虚假！ 本店是二手房网上的旗舰店铺，所推的房源，价位都是真实的，全部的房源都是本人的亲自与业主沟通过、图片也是现场拍回来的，全部都是可交易的真实房源！ 如果您在本店没有看到合适的，也请您不要关掉网页，打电话给我，我还有别的房源可以推荐给您！ 房源简介： 1、【面积】：82平方 2、【价格】：330万 3、【户型】：户型方正 安静大2房2厅 4、【朝向】：南向望花园 5、【装修】：精装修、保养很好 6、【产权】：产权清晰、过五年、没有占用、无按揭 7、【配套】：侨乐、75中 8、【卖点】：厅出阳台、房大厅大、采光通风好、实用八成多        本人在广州大道北、沙河、沙太南板块工作近六年时间。只要您有需要，我一定能帮到您！ 诚心买房，欢迎来电：135-7050-5139（微信同号，24H在线）,40244元/平米,,,房天下,2018-06-01,在售
广州,天河,沙河,广园东路铁路宿舍,http://esf.gz.fang.com/chushou/3_226596540.htm,3室2厅1卫,64平米,215,,东南,精装修,有,中层,1998年,1、3房2厅1厨1卫2阳台。2、南北单边位，通风采光好,难得靓户型单位带阳台.3、靓装修，随意装修，*合适。4、地段，区域配套成熟，医疗配套、、购物、银行等等配套成熟5、证够5年,产权清晰可交易过户.此房户型方正实用，。无遮挡采光通风好，装修保养新净。朝向：南北向装修：精致住家装修（看实景图片）点评：离站（步行）即可，近。房屋室内图片实景，本人亲自上门实勘拍照，保养好，无需改动，楼间距好，视野开阔安静位置，生活交通购物极为方便。,33594元/平米,,,房天下,2018-06-09,在售
广州,天河,沙河,星海怡居,http://esf.gz.fang.com/chushou/3_226498415.htm,3室2厅2卫,88平米,71,,南,精装修,有,低层,2013年,项目简介：1、客厅宽敞大气，方方正正，厅出阳台，视野开阔。2、房间空气对流，光线好，方正实用。3、带豪华装修，送家电，不菲，即买即。4、交通很便利，公交站就在门口。5、真实图片，绝无半点虚假，业主保养好。小区配套1、环境优雅，绿化多，配套成熟。2、小，属于低密度社区，适住。3、人车分流，小区规范管理，带来安全的生活空间。4、物业管理完善，标准化、规范化、科学化的服务。,8068元/平米,,,房天下,2018-06-07,在售
广州,天河,沙河,石鼓岭公安宿舍,http://esf.gz.fang.com/chushou/3_226954467.htm,2室1厅1卫,63平米,125,,暂无,简装修,无,低层,1996年,1.真实出售：诚心放售（多次跟房东确认）2.真实价格 125万（确实是房东低价，和公司内网一致）3.真实面积 634.真实户型：2房2厅1卫（经本人实地勘察）推荐理由：1.小区位于天平架，交通出行方便，周围的配套齐全2.精致装修，保养新净，楼龄新，可以免装入住3.产权清晰，交易清晰4.户型方正，实用面积，采光通透，阳台景观望小区花园，十分适住。地产：为爱找个家 专业 诚信 服务至上,19841元/平米,,,房天下,2018-06-17,在售
广州,天河,沙河,龙岗东路小区,http://esf.gz.fang.com/chushou/3_226910493.htm,3室1厅1卫,77平米,178,,东南,精装修,有,中层,1997年,卖点：①采光十足，冬暖夏凉；安静，鸟语花香②户型方正实用，厅大明亮，明厨明卫，视野好③过五年，物业，交易0税费！本人发布的这套房，好房不等人，一周必售，欲购从速！！,23117元/平米,,,房天下,2018-06-16,在售
广州,天河,沙河,华翠苑,http://esf.gz.fang.com/chushou/3_225720634.htm,2室2厅1卫,78平米,180,,南北,精装修,有,低层,2000年,真实有效杜绝虚假！选裕丰，请认准—0000—四个0裕丰陈经理188-2—0-0-0-0—541（一个电话帮到你） 本人声名：诚信为本，服务领先！经纪人描述：如果您对该房源不满意，请立即与我联系，我将为您提供更多房源全力以赴帮助您安家置业。现网上大部分发布的都是虚假房源，但此房源信息真实有效！本店是二手房网上旗舰店铺,覆盖面广,所推的房源，价位都是真实的，全部的房源都是本人亲自与业主沟通过、图片也是现场拍回来的，全部都是可交易的真实房源。所以请不要拿本店房源与其他的虚假房源作对比！如果您在本店暂没看到合适的，也请您不要关掉网页，打电话给我：1882-0000-541陈生，我还有别的房源可以推荐给您!本人在天河北、五山、岗顶、粤垦路、体育西、华景新城、沙河板块工作将近四年时间，只要有您需要的，我一定能帮到您！！买房租房如需咨询，欢迎来电：（一个电话帮到你）客户经理陈生：1882-0000-541,23077元/平米,,,房天下,2018-05-21,在售
广州,天河,沙河,沙河顶新二街小区,http://esf.gz.fang.com/chushou/3_227259294.htm,3室2厅3卫,70平米,140,,南,简装修,无,中层,1998年,《精装东南向三房推荐，140万，》地址：沙河顶a出口100米新二街。户型：3x1 朝向：厅出阳台东南向《房源描述》少有的精装东南向三房，月租4800/月，齐通，到体育只有十五，周边有星海音乐学院，东风公园等，买来合适！廖生：13416417058（微信同号）,20000元/平米,,,房天下,2018-06-25,在售
广州,天河,沙河,豪景花园,http://esf.gz.fang.com/chushou/3_226218152.htm,4室2厅1卫,123平米,500,,暂无,精装修,无,高层,2005年,本人声明：诚信为本，服务领先！真实有效，杜绝虚假！ 本店是二手房网上的旗舰店铺，所推的房源，价位都是真实的，全部的房源都是本人的亲自与业主沟通过、图片也是现场拍回来的，全部都是可交易的真实房源！ 如果您在本店没有看到合适的，也请您不要关掉网页，打电话给我，我还有别的房源可以推荐给您！ 房源简介： 1、【面积】：123平方 2、【价格】：500万 3、【户型】：户型方正 安静4房2厅 4、【朝向】：南北对流5、【装修】：精装修、保养很好 6、【产权】：产权清晰、过五年、没有占用、无按揭 7、【配套】：侨乐、75中 8、【卖点】：厅出阳台、房大厅大、采光通风好、实用八成多        本人在广州大道北、沙河、沙太南板块工作近六年时间。只要您有需要，我一定能帮到您！ 诚心买房，欢迎来电：135-7050-5139（微信同号，24H在线）,40650元/平米,,,房天下,2018-06-01,在售
