城市,城区,商圈,小区名,房源详情url,房型(三室两厅),房屋面积,成交总价(万元),成交周期(天数),朝向,装修状况,电梯情况,楼层,房屋年代/楼体结构,房屋描述（房屋满五年|距8号线安德里北街971米）,单价,成交日期,成交总价(万元),房屋来源,挂牌日期,状态(在售|成交)
广州,越秀,东风东,福今路小区,http://esf.gz.fang.com/chushou/3_227049791.htm,3室1厅2卫,99平米,478,,南北,精装修,有,高层,2002年,一、 房源：1、楼龄新，商业贷款可做25年左右2、税费低3、大院管理，管理规范4、省一级育才xuewei5、房产保值，房子放租达6000元/月二、 户型介绍：1、户型：3室1厅1厨1卫1阳台2、朝向一流，南北向，通风采光好3、格局方正，使用三、配套介绍：配套齐全 生活所需一应齐全 便利的生活触手可及1、 交通方便，到扬箕约8分2、 到育才只需5 分，到菜市场2 分3、 到大型购物商场王福井百货5分4、银行、、饭馆、商业街 ,48283元/平米,,,房天下,2018-06-20,在售
广州,越秀,东风东,气象局宿舍,http://esf.gz.fang.com/chushou/3_227046973.htm,3室1厅1卫,90平米,532,,南北,精装修,有,低层,1995年,一、 房源：1、楼龄新，商业贷款可做20年左右2、税费低3、大院管理，管理规范4、省一级育才xuewei5、房产保值，房子放租达6500元/月二、 户型介绍：1、户型：3室1厅1厨1卫1阳台2、朝向一流，南北向，通风采光好3、格局方正，使用三、配套介绍：配套齐全 生活所需一应齐全 便利的生活触手可及1、 交通方便，到东山口约5分2、 到育才只需5 分，到菜市场3 分3、 到大型购物商场王福井百货5 分4、银行、、饭馆、商业街,59111元/平米,,,房天下,2018-06-20,在售
广州,越秀,东风东,锦城花园,http://esf.gz.fang.com/chushou/3_227348733.htm,3室2厅2卫,112平米,950,,东南,豪华装修,无,低层,2013年,【房屋简介】：正规3房2厅2卫，东南向望花园泳池，豪华装修中，房产证过五年惟一物业，税费低，入读东风东，目前名下无按揭无贷款，看房方便，现场拍摄的实景【业主出售原因】：业主换大房，3房不够住【物业装修情况】：豪华装修，业主从未租过，保养好！【物业目前状态】：随时方便看房！【联系看房】：139-221-93994 冯生,84821元/平米,,,房天下,2018-06-27,在售
广州,越秀,东风东,福今路小区,http://esf.gz.fang.com/chushou/3_226474244.htm,2室2厅1卫,66平米,370,,南,精装修,无,高层,1995年,房源描述： （真 实房 源，实拍图片，非诚勿扰）（1）福今路大院楼梯楼，中层南北向标准二房，通风采光好（2）66平方，实用面积大，精装修，业主（3）育才 无占用（4）产权清晰，红本在手，随时过户，无抵押,商品房，交易只产生契税（5）本人店铺还有大量的房源，如有兴趣请点击我的头像入内查看。（1）存在即是真实，我们保证：房子出售后，内会及时更 新信息！（2）价格真实，我们保证：绝不挂搞房价，更不刻意挂低 价格！（3）照片真实，我们保证：室内照片均来自本房，只求真实！,56061元/平米,,,房天下,2018-06-06,在售
广州,越秀,东风东,东风广场,http://esf.gz.fang.com/chushou/3_227348703.htm,2室2厅1卫,70平米,618,,南北,精装修,无,低层,2013年,清晰 无按揭贷款 红本在手 随时交易 实价！实价！实价！,88286元/平米,,,房天下,2018-06-27,在售
广州,越秀,东风东,东风广场,http://esf.gz.fang.com/chushou/3_227348694.htm,3室2厅2卫,91平米,768,,南北,豪华装修,无,中层,2013年,【该物业情况】：【房屋简介】：正规3房2厅2卫，厅出阳台望花园，中层无遮挡【业主出售原因】：业主急着回香港，急售【物业装修情况】：豪华装修，业主从未租过，中【物业目前状态】：随时方便看房，业主一般都在家【联系看房】：139-221-93994 冯生,84396元/平米,,,房天下,2018-06-27,在售
广州,越秀,东风东,东风东路小区,http://esf.gz.fang.com/chushou/3_227363900.htm,2室2厅1卫,48平米,280,,南,精装修,无,低层,1990年,1.业主诚心售卖，好交际可随时看房2.此房源位为小区地带无噪音，舒适安静3.通透户型采光好，小区内管理严格，住的舒心踏实4.房内精装可拎包入住，客厅出阳台宽敞大方使用率5.小区周边公交方便出行，更有各大购物超市，休闲娱乐场所。,58333元/平米,,,房天下,2018-06-27,在售
广州,越秀,东风东,水均大街小区,http://esf.gz.fang.com/chushou/3_227339040.htm,1室1厅1卫,42平米,218,,南,精装修,无,高层,1992年,水均大街 正规一房一厅 楼梯中层 读育才 给懂得的你,51905元/平米,,,房天下,2018-06-27,在售
广州,越秀,东风东,福今路小区,http://esf.gz.fang.com/chushou/3_220256062.htm,2室1厅1卫,54平米,265,,南北,精装修,无,中层,1990年,本人亲自看过房,以下房源信息和室内图片都为眞实信息!!!福今路小区介绍：户型：2室1厅1卫1厨房，朝向：东南北向一、房源介绍：1、地段成熟，佩带省一级育才2、楼龄新，格局方正3、室内精装修，您可以按照您自己的风格随意装修设计二、房屋介绍：1、客厅跃式风格，宽敞大方，实用2、卧室温馨舒适，搭配心怡3、厨房设施齐全，让美味来的更加轻松联系方式越秀区资深置业：小钟电话：188-1912-8230,49074元/平米,,,房天下,2018-05-05,在售
广州,越秀,东风东,东环路3号大院,http://esf.gz.fang.com/chushou/3_227028141.htm,1室1厅1卫,31平米,165,,南北,精装修,无,中层,2005年,越秀区 东风东路  东环路  东环大院    南北对流  大院管理  想买的你可以出手了  中等楼层  位置安静不吵  业主红本在手  产权清晰  随时可以交易过户  看房请联系钟雪怡：18011767677,53226元/平米,,,房天下,2018-06-19,在售
广州,越秀,东风东,水均南街大院,http://esf.gz.fang.com/chushou/3_224165648.htm,3室1厅1卫,80平米,390,,东南,精装修,无,高层,1992年,【育才小学.育才中学.越秀区省级百年名校学区房】1??地址：中山一路水均南街17号5楼。2??面积：79.69平方米3??售价：390万(实收)4??内部：一年前的精致装修5??户型：原装三房一厅双阳台6??座向：东南北，三面单边.7??结构：混合结构，石米外墙8??产权：一手房改，唯一物业，无抵押，即过户9??房屋优点：实用面积85方，封闭大院管理，5分钟可达地铁杨箕E1出口，安静环境，三面单边全明屋，一年前装修，房改房，育才学位没有占用！提示：星期六(4月21日)下午2点可看！热线电话17620917733左生。,48750元/平米,,,房天下,2018-04-19,在售
广州,越秀,东风东,东风广场,http://esf.gz.fang.com/chushou/3_225919109.htm,3室2厅2卫,91平米,790,,西北,豪华装修,有,低层,2006年,了解更多房源，请点击我头像下面的网上店铺！裕丰地产经纪人邓保根为你服务！东风广场位于东风东路和环市东路，近动物园站，杨箕站，周边设施配套齐全，近水均岗菜市场，小区内设有幼儿园，东风东路，大型花园小区带游泳池，带广州的省一级东风东，房子格局方正，三房两厅，厅出阳台朝西北望花园，装修保养好，你看了一定会满意，如你对这套房不满意，我这边还有几套其它户型的房子给你介绍，本人主要做东风广场，锦城花园，富力东堤湾，金羊花园，东山雅筑，汉苑，颐景轩，裕丰地产邓保根欢迎你来电咨询。谢谢！,86813元/平米,,,房天下,2018-05-25,在售
广州,越秀,东风东,嘉诚国际公寓,http://esf.gz.fang.com/chushou/3_226900169.htm,1室1厅1卫,41平米,200,,东,精装修,有,中层,2010年,嘉诚国际： 房源简介：1、户型结构：嘉诚国际全明格局,客厅宽敞大气,户型很好,精装修,提包入住.电梯小户型住宅。2、位置：周边设施齐全,交通方便.就在水荫执信中旁。3、产权情况：产权清晰70年使用,过五年,有房本随时过户,业主诚售方便看房.带水荫路小。,48780元/平米,,,房天下,2018-06-16,在售
广州,越秀,东风东,东风广场,http://esf.gz.fang.com/chushou/3_227348694.htm,3室2厅2卫,91平米,768,,南北,豪华装修,无,中层,2013年,【该物业情况】：【房屋简介】：正规3房2厅2卫，厅出阳台望花园，中层无遮挡【业主出售原因】：业主急着回香港，急售【物业装修情况】：豪华装修，业主从未租过，中【物业目前状态】：随时方便看房，业主一般都在家【联系看房】：139-221-93994 冯生,84396元/平米,,,房天下,2018-06-27,在售
广州,越秀,东风东,锦城花园,http://esf.gz.fang.com/chushou/3_225418546.htm,3室2厅2卫,106平米,950,,南北,中装修,有,低层,2009年,了解更多笋盘，请点击我头像下面的网上店铺！裕丰地产经纪人邓保根为你服务！1.锦城花园在杨箕站c出口2.带东风东3过五年，产权清晰，4，业主诚意急售，目前锦城花园笋的一套房，5，南北对流，安静，景观视野好，裕丰地产邓保根欢迎你来电咨询。,89623元/平米,,,房天下,2018-05-15,在售
广州,越秀,东风东,东风广场三期,http://esf.gz.fang.com/chushou/3_225512969.htm,2室1厅1卫,70平米,620,,东南,精装修,有,中层,2006年,了解更多笋盘，请点击我头像下面的网上店铺，裕丰地产经纪人邓保根为你服务！东风广场三期位于东风东路，近天河城，环市东路，周边设施配套齐全，大型花园小区，，幼儿园，东风东都在小区里面，房子证过五年，广州市物业，东风东没有占用，东南靓向，户型出售，业主换房急售，房子你看了一定会满意，裕丰地产邓保根欢迎你来电咨询,88571元/平米,,,房天下,2018-05-17,在售
广州,越秀,东风东,锦城花园,http://esf.gz.fang.com/chushou/3_226400693.htm,2室2厅1卫,84平米,670,,东北,精装修,无,中层,2009年,户型介绍：1 户型：2室2厅1厨1卫2阳台2 朝向：东北向靓朝向，采光通透，户型设计合理，实用率一级棒3 厨房宽敞，让您和家人有足够的空间展现私家厨艺，连接客厅和厨房之间是您和家人享受美味的餐厅，让您热情的招待亲朋好友,79762元/平米,,,房天下,2018-06-05,在售
广州,越秀,东风东,粤剧院宿舍,http://esf.gz.fang.com/chushou/3_225932597.htm,2室2厅1卫,57平米,325,,南北,中装修,无,高层,1990年,东风东路粤剧院大院，方正两房两厅，南北朝向，全明采光，通风一流，视野无遮挡入读省級农林下路小學，对应省級执信中，广大府中，七中，十六中有意电话联系15384436407,57018元/平米,,,房天下,2018-05-26,在售
广州,越秀,东风东,锦城花园,http://esf.gz.fang.com/chushou/3_226933469.htm,3室2厅2卫,143平米,1246,,东南,精装修,有,低层,2000年,该物业情况：房屋简介：1.正规3房2厅2卫，2.南向，视野开阔，3.高层望花园，无遮挡4.精装修，保养好,87133元/平米,,,房天下,2018-06-17,在售
广州,越秀,东风东,锦城花园,http://esf.gz.fang.com/chushou/3_227348738.htm,2室2厅1卫,84平米,650,,东北,豪华装修,无,高层,2013年,1、房屋概况：84㎡，东北靓向，户型方正，2、售房原因：业主因工作调动，急卖！3、户型结构：2房2厅2卫2阳台，无暗房，光线充足。4、税费情况：证满两年，业主免重税5、实价实房，随时可看房约 高层单位,77381元/平米,,,房天下,2018-06-27,在售
广州,越秀,东风东,粤剧院宿舍,http://esf.gz.fang.com/chushou/3_220241182.htm,2室1厅1卫,51平米,260,,南北,精装修,无,中层,1990年,本人亲自看过房,以下房源信息和室内图片都为眞实信息!!! 粤剧院小区介绍：户型：2室1厅1卫1厨房，朝向：西南北向一、房源介绍： 1、地段成熟，佩带省一级农林下2、楼龄新，格局方正 3、室内精装修，您可以按照您自己的风格随意装修设计二、房屋介绍： 1、客厅跃式风格，宽敞大方，实用 2、卧室温馨舒适，搭配心怡 3、厨房设施齐全，让美味来的更加轻松联系方式越秀区资深置业：小钟电话：188-1912-8230,50980元/平米,,,房天下,2018-05-05,在售
广州,越秀,东风东,嘉诚国际公寓,http://esf.gz.fang.com/chushou/3_225462438.htm,1室1厅1卫,38平米,198,,东,豪华装修,无,中层,2006年,嘉诚国际位于越秀区广州大道中，邻近东风公园，天河城。单体电梯楼，住宅性质，带越秀区水荫路，楼龄较新，户型主要以37方-55方单间为主，还有64方一房一厅，91方-105方两房二厅，120-159方三房二厅，而且还是越秀房,52105元/平米,,,房天下,2018-05-16,在售
广州,越秀,东风东,水均大街小区,http://esf.gz.fang.com/chushou/3_225442501.htm,2室1厅1卫,53平米,285,,南北,精装修,无,低层,1990年,该物业位于水均大街，大型社区，安静实用两房南北对流，一梯两户楼梯中层，带省一级育才没有占用！业主急需用钱出售！！到价即签！,53774元/平米,,,房天下,2018-05-16,在售
广州,越秀,东风东,东山雅筑,http://esf.gz.fang.com/chushou/3_223987729.htm,4室2厅1卫,149平米,1050,,东北,精装修,有,高层,2003年,1～东山雅筑，安静小区，舒服环境，人车分流，配套游泳池，娱乐场所，花园，谁看谁喜欢;2～正规大三房二厅加小房，带有主套，全明屋，采光通风很好;3～入读育才，就在小区门口，接送方便;4～交通这更加方便了，小区出来100米就是东风东路，公交车直达广州各区，杨箕站也很方便,70470元/平米,,,房天下,2018-04-15,在售
广州,越秀,东风东,东风广场四期,http://esf.gz.fang.com/chushou/3_226672080.htm,3室2厅2卫,122平米,1400,,东南,中装修,有,中层,2006年,东风广场四期 中层 122平方三房带主套 入读东风东 二年出来一套不相信你可以问一下其他中介,114754元/平米,,,房天下,2018-06-11,在售
广州,越秀,东风东,水均大街小区,http://esf.gz.fang.com/chushou/3_227348574.htm,1室1厅1卫,42平米,210,,南,豪华装修,无,中层,2013年,*笋盘简介*1、房屋概况：建筑面积42㎡，南北靓向，安静不吵，户型方正，无暗房，光线。2、售房原因：业主换房，急需腾出3、户型结构：2房2厅1卫1阳台4、税费情况：证满两年，业主免重税5、装修情况：精致装修6、概况：省一级东风东业主很有心出售看房方便，若该房源不符合您的要求，本人还有更多房源供您选择,50000元/平米,,,房天下,2018-06-27,在售
广州,越秀,东风东,东风广场,http://esf.gz.fang.com/chushou/3_226476589.htm,3室2厅2卫,167平米,1450,,南,豪华装修,有,高层,2006年,房源描述： （真 实房 源，实拍图片，非诚勿扰）（1）东风广场小区，高南向标准大三房，通风采光好（2）167平方，实用面积大，豪装，业主（3）东风东 无占用（4）产权清晰，红本在手，随时过户，无抵押（5）本人店铺还有大量的房源，如有兴趣请点击我的头像入内查看。（1）存在即是真实，我们保证：房子出售后，内会及时更 新信息！（2）价格真实，我们保证：绝不挂搞房价，更不刻意挂低 价格！（3）照片真实，我们保证：室内照片均来自本房，只求真实！,86826元/平米,,,房天下,2018-06-06,在售
广州,越秀,东风东,东风广场,http://esf.gz.fang.com/chushou/3_224799169.htm,2室2厅1卫,70平米,630,,西北,精装修,无,低层,2006年,了解更多房源 ，请点击我头像下面的网上店铺！裕丰地产邓保根为你服务！手机与微信同号1.大型花园小区，东风东就在小区门口，两房两厅一卫2.豪华装修，可3.带东风东4.过五年，产权清晰，业主,90000元/平米,,,房天下,2018-05-02,在售
广州,越秀,东风东,东环路3号大院,http://esf.gz.fang.com/chushou/3_226712887.htm,2室2厅1卫,70平米,370,,南北,中装修,无,低层,2005年,东环路3号大院 框架结构 马赛克外墙 可改三房 入读育才 随时看房交通方便 安静,52857元/平米,,,房天下,2018-06-12,在售
广州,越秀,东风东,水均大街小区,http://esf.gz.fang.com/chushou/3_226952758.htm,1室1厅1卫,40平米,168,,南北,精装修,无,中层,1992年,越秀区  东风东路 水均南街   无占用 无占用   生活配套成熟  真正的东山少爷  楼龄新 南北对流 楼下就是培正  有多家菜 市场  有多家  有多家银行  业主红本在手  业主产权清晰  看房方便  看房请联系钟雪怡：18011767677,42000元/平米,,,房天下,2018-06-17,在售
广州,越秀,东风东,东风广场一期,http://esf.gz.fang.com/chushou/3_226400300.htm,3室2厅2卫,91平米,750,,暂无,简装修,无,高层,2001年,户型介绍：1 户型：2室2厅1厨1卫2阳台2 朝向：东南向靓朝向，采光通透，户型设计合理，实用率一级棒3 厨房宽敞，让您和家人有足够的空间展现私家厨艺，连接客厅和厨房之间是您和家人享受美味的餐厅，让您热情的招待亲朋好友,82418元/平米,,,房天下,2018-06-05,在售
广州,越秀,东风东,东风广场三期,http://esf.gz.fang.com/chushou/3_224833604.htm,2室1厅1卫,70平米,620,,东南,精装修,有,中层,2007年,本人亲自看过房,以下房源信息和室内图片都为眞实信息!!!东风广场小区介绍：户型：2室1厅1卫1厨房，朝向：东南向一、房源介绍：1、地段成熟，佩带省一级东风东2、楼龄新，格局方正3、室内精装修，您可以按照您自己的风格随意装修设计二、房屋介绍：1、客厅跃式风格，宽敞大方，实用2、卧室温馨舒适，搭配心怡3、厨房设施齐全，让美味来的更加轻松联系方式越秀区资深置业：小钟电话：188-1912-8230,88571元/平米,,,房天下,2018-05-03,在售
广州,越秀,东风东,锦城花园,http://esf.gz.fang.com/chushou/3_224467639.htm,2室2厅1卫,88平米,800,,南,精装修,有,低层,2000年, 户型描述： 1、锦城花园小高层南向望花园，景观靓格局方正采好，2、面积：88方,户型：2室2厅1厨1卫2阳台。过五年是一套房产3、房子是朝向：南向，冬暖夏凉。装修保养超好可直接！4过五年是一套房产产权清晰税费少，业主有心放卖，看房随约,90909元/平米,,,房天下,2018-04-25,在售
广州,越秀,东风东,东风广场,http://esf.gz.fang.com/chushou/3_224537997.htm,1室1厅1卫,50平米,500,,东北,豪华装修,有,低层,2007年,一、房源：价格低，实惠！1、东风广场*价钱出售2、客厅宽敞大气3、豪华装修提包入住二、户型介绍：户型：1室1厅1厨1卫1阳台，朝向：东北，使用率超赞1、客厅、宽敞舒适、阳光充足2、卧室搭配的很新颖，使用率之高3、厨房朝向：东北，让您和家人有足够的空间展现私家厨艺4、连接客厅和厨房之间是您和家人享受美味的餐厅，足足可摆下多人桌，让您热情的招待亲朋好友三、社区介绍：环境优美适宜人文素质高物业管理完善1、本楼建成于房屋年代：2007年社区环境好2、小区,100000元/平米,,,房天下,2018-04-27,在售
广州,越秀,东风东,福今路小区,http://esf.gz.fang.com/chushou/3_227184693.htm,1室1厅1卫,45平米,215,,南北,简装修,无,中层,1990年,业主急换大房， 有心卖 。私聊陈容18620403186,47778元/平米,,,房天下,2018-06-23,在售
广州,越秀,东风东,粤剧院宿舍,http://esf.gz.fang.com/chushou/3_226712004.htm,2室1厅1卫,57平米,290,,南北,精装修,无,中层,1990年,本人亲自看过房,以下房源信息和室内图片都为眞实信息!!!粤剧院小区介绍：户型：2室1厅1卫1厨房，朝向：南北向一、房源介绍：1、地段成熟，佩带省一级农林下2、楼龄新，格局方正3、室内精装修，您可以按照您自己的风格随意装修设计二、房屋介绍：1、客厅跃式风格，宽敞大方，实用2、卧室温馨舒适，搭配心怡3、厨房设施齐全，让美味来的更加轻松联系方式越秀区资深置业：小钟电话：188-1912-8230,50877元/平米,,,房天下,2018-06-12,在售
广州,越秀,东风东,水均大街小区,http://esf.gz.fang.com/chushou/3_226932237.htm,1室1厅1卫,23平米,128,,南北,精装修,无,低层,1992年,物业介绍：该物业位于水均大街，建筑面积23平方，格局方正实用，是正规1房1厅，全明屋，房间客厅厨房厕所都有窗，该物业房产证过5年税费可以省很多，室内设计格局精致舒适，周边环境安静，绿化好，空气好，该物业入读育才xiaoxue。2012年年底加入房地产经纪人的行业 在这个行业沉淀近5年时间 经历更很多国家政策调控 *过各种各样的案件 在我手里交易的房子没有80间 也有60套 所以对于过户买卖合同的拟定 请您*的放心 *服务 我必做到！本人在越秀区从事房地产代理买卖已有多年，具有丰富的从业经验，提供真实的房源，诚信创值的服务。只要您有需要本人一定帮您尽心尽力解决你的需求，早日完成您的置业梦想！欢迎*！联系电话微信同号：13570319066,55652元/平米,,,房天下,2018-06-17,在售
