城市,城区,商圈,小区名,房源详情url,房型(三室两厅),房屋面积,成交总价(万元),成交周期(天数),朝向,装修状况,电梯情况,楼层,房屋年代/楼体结构,房屋描述（房屋满五年|距8号线安德里北街971米）,单价,成交日期,成交总价(万元),房屋来源,挂牌日期,状态(在售|成交)
广州,番禺,市桥北,锦绣华庭,http://esf.gz.fang.com/chushou/3_224191867.htm,3室2厅2卫,87平米,80,,南,精装修,有,中层,2011年,房源真实 100％实图.超低笋——盘房源描述：80方3房.87万带豪华装修南北对流..送车位.送家私家电李经理：13556014825* 惊喜不断 业主急售——来电可享受看房团优惠折扣..免费专车A房源：1、客厅宽敞大气，厅出阳台，视野开阔!2、交通*便利，——公交站就在门口！3、带精装修提包入住，看房方便，我有钥匙！4、真实图片实景拍摄，绝不会用假照片吸引您！B户型介绍：1、户型：3室2厅，视野开阔.保养好..2、这套房子共3层.通风采光都不错3、宽敞，让您和家人有足够的空间展现私家厨艺4、客厅和之间是您和家人享受美味的餐厅，让您热情的招待亲朋好友C社区介绍:1、小区环境优雅.高.配套成熟.2、环境优美适住、人文素质高物业管理完善3、小区的小，属于低密度社区，适住4、小区的较高，让您感受花园一样的家。店长*一手楼盘 免佣李经理：13556014825欢迎加微信咨询13556014825负责广州 佛山 中山 香港等一手楼盘.二手负责广州番禺区.豪宅 别墅 写字楼 住宅 地皮.买卖租售带家具带车位 业主急售 有钥匙看房 南北对流 交通方便,9195元/平米,,,房天下,2018-04-19,在售
广州,番禺,市桥北,锦绣华庭,http://esf.gz.fang.com/chushou/3_227330084.htm,3室2厅2卫,95平米,85,,南,精装修,有,中层,2003年,1、客厅宽敞大气，厅出阳台，视野开阔!2、交通超级便利，公交站就在小区门口！3、带精装修提包入住，看房方便，我有钥匙！4、真实图片实景拍摄，绝不会用假照片吸引您！二、户型介绍：1、户型：3室2厅，视野开阔.保养好.。2、这套房子位于6层.共16层.通风采光都不错。3、厨房宽敞，让您和家人有足够的空间展现私家厨艺。4、客厅和厨房之间是您和家人享受美味的餐厅，让您热情 的招待亲朋好友。,8947元/平米,,,房天下,2018-06-26,在售
广州,番禺,市桥北,旭辉园,http://esf.gz.fang.com/chushou/3_227290675.htm,1室1厅1卫,45平米,65,,南,精装修,有,中层,2001年,核心卖点  详情咨询；18138708831  微信a1264082414   1、户型结构；南向，方正归一 厅出大阳台2、装修情况：精致装修，格式超靓。3、位置配套；周边设 施齐全，交通方便。4、小区的配套，让您感受花园一样的家,14444元/平米,,,房天下,2018-06-25,在售
广州,番禺,市桥北,华苑楼,http://esf.gz.fang.com/chushou/3_227186785.htm,3室2厅1卫,96平米,80,,北,精装修,有,中层,2013年,供水：供水方式：市政供水;缴费标准：阶梯1.供电：供电方式：市政供电;缴费标准：阶梯：供气方式：管道;缴费：3.45元/方通讯设备：宽带类型：电信宽带管理：单元门锁、摄像头监控卫生：垃圾处理费：15元/户/月车位：小区停车场,8333元/平米,,,房天下,2018-06-23,在售
广州,番禺,市桥北,东华园,http://esf.gz.fang.com/chushou/3_226490486.htm,2室2厅1卫,57平米,60,,南,精装修,有,中层,2013年,1、格局：户型方正，南北通透，全明屋采光一流！2、生活便利：小区内有各种便利超市，买菜及其它生活用品十分方便。周边还有各种大小商场、超市；周边各种档次的餐饮及休闲娱乐设施齐全，生活十分便利。3、交通：道路交通状况良好，基本不塞车。近，出行上班都方便4、：林立，购买后可就近。让你的孩子赢在起跑线上！5、价格分析：业主出于比较及用钱，现在是低于市场价格出手！笋盘只有一套，错过了就真的难找！,10526元/平米,,,房天下,2018-06-07,在售
广州,番禺,市桥北,光明北路小区,http://esf.gz.fang.com/chushou/3_219613823.htm,2室2厅1卫,66平米,75,,南北,精装修,有,中层,2013年,核心卖点光明北路1、客厅宽敞大气，方方正正，厅出阳台，视野开阔。2、房间空气对流，光线好，方正实用。3、带豪华装修，送家电，不菲，即买即。4、交通很便利，公交站就在门口。5、真实图片，绝无半点虚假，业主保养好。陈先生：18316469385,11364元/平米,,,房天下,2018-06-26,在售
广州,番禺,市桥北,江南花苑,http://esf.gz.fang.com/chushou/3_227119943.htm,3室2厅2卫,89平米,109,,南北,豪华装修,有,中层,2013年," 【诚信声明】用真诚赢得信赖————向您承诺1.出售：多次与业主确认2.价格：确实是业主低价，杜绝欺骗客户，杜绝吃差价3.与房产证误差细小至小数点4.户型：本人多次与同事实施勘察户型介绍1.户型：视野开阔，保养好2.厅够大，通风采光好3.厨房宽敞，让您和家人有足够的空间展现私家厨艺4.客厅和厨房之间是您和家人享受美味的餐厅，让您热情的招待亲朋好友社区介绍：1.小区环境优雅绿化好，配套成熟2.环境优美适住，人文素质高物业管理完善3.小区的容积率小，属于低密度社区，适住4.小区的绿化高，让您感受花园一样的家本人简介;:我在广州地区工作超过5年，是资深的房地产职业经纪人，热情大方，专业，实在顾客至上，把客户的利益放在位诚信专业高效，你的要求就是我的追求我希望您成为我下一个客户，我会热情服务您的！想要买到物美价廉的物业，减少找房，看房的繁琐，请找专业的！从现在开始联系我吧！！！",12247元/平米,,,房天下,2018-06-21,在售
广州,番禺,市桥北,环城西路小区,http://esf.gz.fang.com/chushou/3_227120053.htm,3室2厅2卫,82平米,106,,南北,精装修,有,中层,2013年,户型介绍：1、户型：3室2厅1厨2卫2阳台，2、朝向：南北对流，格局方正，使用率超赞；3、客厅、宽敞舒适、阳光充足；4、卧室搭配的很新颖，使用率之高；5、厨房干湿分离，宽敞明亮，让您和家人有足够的空间展现私家厨艺 6邱先生,12927元/平米,,,房天下,2018-06-21,在售
广州,番禺,市桥北,市桥富华园,http://esf.gz.fang.com/chushou/3_227198121.htm,3室2厅2卫,96平米,208,,南,豪华装修,无,高层,1997年,1.富华园小区管理周边配套齐全，位于市桥3号线市桥站步行只要3。入读有菜市场。公交车站，口，银行，步行到超市都只是十。,21667元/平米,,,房天下,2018-06-23,在售
广州,番禺,市桥北,鸣翠苑,http://esf.gz.fang.com/chushou/3_227194385.htm,3室2厅2卫,114.5平米,350,,西南,简装修,无,低层,2003年,1.鸣翠苑[1]位于番禺市桥光明北路，口与新光快速之间，地理位置十分优越。 小区全为楼梯楼，总高6层，主要以绿色，粉黄穑条形砖外墙。小区采用先进的24保安系统，里面设有会所、游泳池、地下停车场等。周边配套成熟，有省一级的星海、富都、白沙堡市场、汀沙市场、信和超市、银行、百越广场等等2.交通情况公交：18路、5路、23B路、15路：3号线市桥站[2],30568元/平米,,,房天下,2018-06-23,在售
广州,番禺,市桥北,东城中街小区,http://esf.gz.fang.com/chushou/3_224629637.htm,3室1厅1卫,87平米,78,,南北,精装修,有,中层,2013年,   1、户型介绍：东城大街小区3室2厅2卫的中层楼房。户型全南朝向,全天采光通风,让您时刻感受温暖的阳光。客厅宽敞舒适,落地阳台让足的阳光不留余地的闯进来。2、装修：精装修，温馨风格，家具齐全，阳台视野开阔，可鸟瞰小区全貌。3、位置：海珠南华西路南福安街21号4、交通：交通便利，周边多条公交线路，公交和地鉄，驾车、坐公交全都很方便。5、产权情况：个人产权，产权清晰，红本在手，税费低，过户快。②小区简介：1、小区内部人文环境好，人车分流，安全舒适，适合。2、小区优美环境幽静，闹中取静，绿化率达45％,让您感受花园一样的家。3、周边生活配套齐全：、银行、医院、商场、菜市场、饮食！享受生活从这里开始。4、物业管理很好，统一管理，保安管理全天巡视。5、停车位充足，小区有停车位，目前尚有空闲，可租可售。③本人从事房产销售行业5年之久，对每个楼盘都有自己独特的见解。如您对此房源有任何疑问，欢迎随时来电咨询，小陈全天为您守候。,8966元/平米,,,房天下,2018-04-28,在售
广州,番禺,市桥北,康泰园,http://esf.gz.fang.com/chushou/3_226644639.htm,2室1厅1卫,70.4平米,158,,南,暂无,无,高层,2003年,税费低。,22443元/平米,,,房天下,2018-06-10,在售
广州,番禺,市桥北,康裕北苑,http://esf.gz.fang.com/chushou/3_225591310.htm,4室2厅2卫,154平米,465,,南,简装修,有,中层,2000年,物业情况介绍：面积：154方户型：4房间2厅1厨2卫1阳台楼层：7层共13层朝向：朝南物业费：1.2元/平方核心卖点：此房装修一般，格局方正，通风采光好，中高楼层，对花园不靠路,30195元/平米,,,房天下,2018-05-19,在售
广州,番禺,市桥北,江南富图花园,http://esf.gz.fang.com/chushou/3_227346104.htm,3室2厅2卫,83平米,102.64,,南北,精装修,有,高层,1998年,1、户型结构：南方位，户型方正实用，面积使用。2、采光充足：明洁厨卫，采光充足，视野开阔，阳光清风自由往来。3、房间景观：俯瞰小区花园及周边景观，旺中带靜。4、房源卖点：安静无噪音，舒适安心，入住，商圈成熟。5、产权清晰：无贷款，无抵押，正常交易。,12366元/平米,,,房天下,2018-06-27,在售
广州,番禺,市桥北,康乐园,http://esf.gz.fang.com/chushou/3_226230478.htm,2室1厅1卫,81平米,210,,南,简装修,无,中层,1994年,-----您的满意，我的追求-----欢迎光临樊海全的网上店铺，本人将以真诚的态度，专业的服务，来接待您！卖点1，有钥匙，看房方便，只要你有时间，欢迎您来看房！卖点2，精装修，业主保养好，干净的像新房，带家私家电，可直接入住。卖点3，附送车位，南北对流，。,25926元/平米,,,房天下,2018-06-01,在售
