城市,城区,商圈,小区名,房源详情url,房型(三室两厅),房屋面积,成交总价(万元),成交周期(天数),朝向,装修状况,电梯情况,楼层,房屋年代/楼体结构,房屋描述（房屋满五年|距8号线安德里北街971米）,单价,成交日期,成交总价(万元),房屋来源,挂牌日期,状态(在售|成交)
广州,荔湾,花地湾,怡芳苑,http://esf.gz.fang.com/chushou/3_223518589.htm,3室2厅1卫,84平米,245,,东南,精装修,无,低层,1999年, 核心卖点 1.地理位置优越，公交出行便利，周边公交：公交：81路、193路、222路、281路、283路、181路、55路、75路、69路、207路、65路、74路、91路、193路、202路、207路、277路、414路、552路、812路：1号线芳村站、1号线花地湾站！2.户型好：超级实用2室，没有任何浪费，好房特 3.小区简介：怡芳苑是位于芳村花地湾的大型生活小区，占地面积近5万平米，建筑面积12万，30％以上。 怡芳苑小区配套完善，有芳村区的区级少年宫——怡芳苑少年宫及幼儿圆，还有私家会所、大型平价、等.业主心态 业主不移民 也没破产 纯过渡房 诚心出售 价格可以再谈 欢迎看房 随时恭候。看房请来电或咨询微信（手机号码同步）小区配套 小区配套 配套齐全 生活所需一应齐全 便利的生活触手可及??1、 小区有大型商场 （购物方便至极）2、 位于小区有各种银行（理财方便快捷）3、 小区旁有一级（孩子方便）4、 小区有 各种食肆（招待朋友不愁）,29167元/平米,,,房天下,2018-04-05,在售
广州,荔湾,花地湾,红棉苑,http://esf.gz.fang.com/chushou/3_227273576.htm,3室1厅1卫,88平米,275,,东南,精装修,无,高层,1997年,红棉苑小区，环境优美，间隔方正，实用，周边配套设施完善，市场、医院、、、超市、车站等等,31250元/平米,,,房天下,2018-06-25,在售
广州,荔湾,花地湾,红棉苑,http://esf.gz.fang.com/chushou/3_224954529.htm,2室2厅1卫,58平米,168,,东南,精装修,无,低层,1997年,精装两房，花园小区，环境优美，间隔方正，有装修，之前一直业主,28966元/平米,,,房天下,2018-05-06,在售
广州,荔湾,花地湾,芳村大道东小区,http://esf.gz.fang.com/chushou/3_209526569.htm,3室1厅1卫,77平米,145,,南北,简装修,有,低层,1998年,本房赢在位置：——位于的，周边公交：公交：556路、565路、71路、公交专线1线A、公交专线1线B、夜26路、夜44路 ：1号线芳村站：暂无资料，楼型方正，占据之位置，成熟社区。本房赢在楼层：——0层,共9层，老人年轻人都可，视野采光！本房赢在格局：——方正楼型，户型方正，正规的户型：户型：3室1厅1厨1卫1阳台！一般装修本房赢在价格：——本房在同样的地理位置，同样的面积均比我的总价高几万，我现在总价很低。你可以随便去找几套房子对比一下。本房赢在实惠：——本房不但单价低，而且总价还低一诺千金：1：存在即是真实，我们保证：房子出售后，内即将信息删除！2：价格真实，我们保证：我们绝不挂高房价，也不挂低房价，业主更改价格，内即将价格更改！3.照片真实，我们保证：照片均来自本房，只求真实！铖安信地产竭诚为您服务！,18831元/平米,,,房天下,2018-06-17,在售
广州,荔湾,花地湾,怡芳苑,http://esf.gz.fang.com/chushou/3_223302547.htm,3室1厅1卫,87平米,255,,南北,精装修,有,低层,2001年,小区介绍：怡芳苑是由广州市芳村房产开发经营公司开发，建于芳村旺地花地湾花地大道与东教北路交界，芳村区壹号文化广场旁的一个小区。邻近芳村好又多，出入方便多路公交线路途经小区门口。该楼盘拥有超宽空中庭院，芳村区儿童环境特区，型园林式安全文明社区。雍怡雅轩、雍怡广场是怡芳苑的标志性建筑，为第六期工程。物业介绍：现在介绍的是怡芳苑少有放盘的布局，过⑤年三房单位，带住家装修，东南向，间隔布局漂亮，望花园不吵。少有放出来的单位。房子产权清晰，通风对流光线都很好，业主有心出售，适合的客户不要错过了！ 自我介绍：我从事地产行业约七年， 主要是芳村板块的二手房业务。对芳村的各小区物业布局、价位、产权、各方优缺点等都很了解。熟悉交易各环节如产权检测、计算税费、贷款抵押、过户手续等。熟悉各项政策，能综合根据芳村市场情况和您的需求（问题）来给您至好的建议！愿做您真的置业顾问！ 更多房源或如您有购置房产的相关疑问请来电或加微信详询！ 24h电话：136-1015-0209王生，微信：516692510    ,29310元/平米,,,房天下,2018-03-31,在售
广州,荔湾,花地湾,怡芳苑,http://esf.gz.fang.com/chushou/3_223518585.htm,3室2厅1卫,78平米,210,,东南,精装修,无,低层,1999年, 核心卖点 1．户型好:中层实用3室，东南向，采光好2. 格局合理，无浪费面积。3. 小区位置、楼层佳，视野开阔，绿化合理。4. 看房时间：业主诚心出售，看房很方便。5. 空间无穷，花园位置，一点都不吵！业主心态 业主因为置换房子 诚心放售 看中再洽谈 来电即看房小区配套 ：省一级（合兴苑），合兴苑幼儿园，真光，汾水没有占用，收齐钱交楼 业主好说话,26923元/平米,,,房天下,2018-04-05,在售
广州,荔湾,花地湾,乐怡居,http://esf.gz.fang.com/chushou/3_226839746.htm,2室2厅1卫,66平米,180,,南北,精装修,无,中层,2013年,公司简介：本公司是整个芳村范围内的地产中介，资料可查，拥有14家门店，接近200人的员工，资源丰富，驻足芳村将近十年，一直赢得芳村市民的一致信赖，信誉良好，广州市中介协会成员。房源：我们公司我们团队熟练掌握芳村范围内一二手楼盘的信息，无论从房源资源，质量都是的，只要您有心找房，跟我说一句必定全心全意为您服务。不怕您找不到合适的房源，就怕您不找个人介绍：本人从事芳村产中介行业已经八年，经我手卖的房子超过200套，有足够的经验，足够的专业，有关房地产的资讯，无论是评估，市场走势，未来规划发展，代办交易过户，还是贷款政策等都了如指掌，请您放心来电咨询。专业，经验丰富，诚信，才能出众，客户所托，我们所想！,27273元/平米,,,房天下,2018-06-15,在售
广州,荔湾,花地湾,明桂苑,http://esf.gz.fang.com/chushou/3_227018858.htm,3室2厅1卫,92平米,98,,南,精装修,有,中层,1999年,小区配套1、客厅宽敞大气，方方正正，厅出阳台，视野开阔。2、房间，光线好，实用。3、带装修，随时，即买即入住。4、交通很便利，、公交站就在门口。5、真实图片，绝无半点虚假。业主保养好。,10652元/平米,,,房天下,2018-06-19,在售
广州,荔湾,花地湾,河花苑,http://esf.gz.fang.com/chushou/3_227311314.htm,2室2厅1卫,58平米,88,,南北,精装修,有,中层,2013年,1、户型正气：3房，南北通透，设计优良，户户方正2、房间景观：户户看小区景观、安静悠然、视野开阔。3、商业配套：位于商业购物地带，出门就是购物街！4、配套成熟：自带幼儿园与，四大银行，家乐福超市，医院！5、绿化率大：绿化，环境优美联系方式.18934294557   唐经理 微信同步,15172元/平米,,,房天下,2018-06-26,在售
广州,荔湾,花地湾,红棉苑,http://esf.gz.fang.com/chushou/3_223739442.htm,2室1厅1卫,76平米,230,,东南,精装修,无,低层,1997年,一、房源1、正规2房。南向.日照充足.2、现在的房子相比年初*近12%3、室内简装修.。二、房屋介绍1、客厅.宽敞.大方.使用2、卧室温馨舒适.搭配心怡3、厨房设施齐全.让美味来的更加轻松三、社区配套1、环境优雅，低密度社区。2、小区高，让您感受像花园一样的家四、周边配套地理位置得天独厚，使出行更加方便，节省时间,30263元/平米,,,房天下,2018-04-10,在售
广州,荔湾,花地湾,乐怡居,http://esf.gz.fang.com/chushou/3_223518582.htm,2室1厅1卫,77平米,250,,南北,中装修,有,高层,2002年,1号线花地湾地段 未来前景无限。轻轨已规划 业主因急使用故放卖 真实房源 随时方便看 ！,32468元/平米,,,房天下,2018-04-05,在售
广州,荔湾,花地湾,芳村大道东小区,http://esf.gz.fang.com/chushou/3_222634229.htm,2室1厅1卫,66平米,145,,南北,简装修,无,中层,2000年,推荐此房的理由：1：单价超低，总价抄底：66平，145万元！2：经典户型，2室：客厅方正，好摆放家具！3;户型超棒，格局超好：户型方正，没有一点浪费面积，功能分区合理！4:社区环境好：24物业，24保安，小区闹中取静，人文素质高！5：【鼎铖地产】全程把控风险，全程专业服务。让您省心，省力，省时的让你过户，拿房本！6：周边配套全：周边银行：工商银行、建设银行，周边餐饮：毗近、好又多、麦当劳、东百百货、芳村食街、东海，周围商店：好又多、东百百货公司、苏宁电器，娱乐场所等！7:【鼎铖地产】===【置业】===【朱伟锋】1对1为您做全程规划，直到您买到满意的房子！8：不浮夸自己的专业和诚信，诚实做人，诚信做事！更多房源点击：我的头像！进入我的店铺！,21970元/平米,,,房天下,2018-06-27,在售
广州,荔湾,花地湾,明桂苑,http://esf.gz.fang.com/chushou/3_227251829.htm,1室1厅1卫,46平米,95,,南北,简装修,有,低层,1999年,装修描述                     装修，通风采光好，雪白的墙体，淡棕色的方块地砖，简练木质的家具，给人温馨明亮之感。                     户型介绍                     布局合理。采光以及通风都好。旺中带静。视野开阔。靓景美不胜收。让您感觉舒服。让您心情舒畅。                     小区介绍                     楼盘属于中型小区。环境优美。楼龄新净。出入方便。配套成熟,舒适。                     核心卖点                     交通方便 实用一房 可改两房,20652元/平米,,,房天下,2018-06-25,在售
广州,荔湾,花地湾,红棉苑南区,http://esf.gz.fang.com/chushou/3_209525665.htm,2室1厅1卫,60平米,150,,东南,简装修,有,低层,2003年, 温馨提示          如果您对这个房子感兴趣，欢迎您随时致电，如果这个房子您不喜欢！如果您想出手现有房产，欢迎来电委托放盘！                    红棉苑南区位于花地湾，周边商圈林立，老城区，封闭式小区，出可繁华大都市入可安静、舒适;小朋友入读家门口（合兴苑），家长接送放心，住得安心！！配套商业：沃尔玛、百佳、万象地下步行街、花地人家商业等商业配套样样俱全。的满足了个人的出行、生活、小孩老人的需求。     房子户型方正，采光、通风超赞！全明屋，刚需买房的必看！！　       总价：136万                          有钥匙，随时来电预约随时看房！！产权清晰，过五年，无抵押随时方便成交过户。业主！！,25000元/平米,,,房天下,2018-06-12,在售
广州,荔湾,花地湾,红棉苑,http://esf.gz.fang.com/chushou/3_225826897.htm,3室2厅1卫,96平米,210,,南北,精装修,无,中层,1997年,公司简介：本公司是整个芳村范围内的地产中介，资料可查，拥有14家门店，接近200人的员工，资源丰富，驻足芳村将近十年，一直赢得芳村市民的一致信赖，信誉良好，广州市中介协会成员。房源：我们公司我们团队熟练掌握芳村范围内一二手楼盘的信息，无论从房源资源，质量都是的，只要您有心找房，跟我说一句必定全心全意为您服务。不怕您找不到合适的房源，就怕您不找。个人介绍：本人从事芳村产中介行业已经八年，经我手卖的房子超过200套，有足够的经验，足够的专业，有关房地产的资讯，无论是评估，市场走势，未来规划发展，代办交易过户，还是贷款政策等都了如指掌，请您放心来电咨询。专业，经验丰富，诚信，才能出众，客户所托，我们所想！,21875元/平米,,,房天下,2018-05-24,在售
广州,荔湾,花地湾,红棉苑,http://esf.gz.fang.com/chushou/3_227141229.htm,2室2厅1卫,75平米,250,,东北,简装修,无,中层,1997年,房源描述：-----【您的满意，我的追求】-----房子及小区优点：，户型：2室2厅1厨1卫1阳台低价，250万元，业主诚心卖。【配套设施】：若对本套房源有兴趣，可致电本人（手机微信同号）温馨提示：一个区域只需寻找一位专业顾问，以免电话过多影响您正常工作和休息，为您省去不必要的麻烦，只需要您把您的需求详细告诉我，我会准，快，的为您匹配适合您的房源！,33333元/平米,,,房天下,2018-06-22,在售
广州,荔湾,花地湾,花地湾碧桃苑,http://esf.gz.fang.com/chushou/3_226517821.htm,3室2厅2卫,93平米,186,,南,精装修,有,中层,2010年, 房子1、格局方正。面积：93朝向：朝南2.暂无资料，多种绿色植被，纯天然的氧吧，让您的生活更加健康！3、：2.514、精装修5、房屋年代：2010年6、185万元7.小区简介：红棉苑南区（碧桃苑－－小南区）是花地大道与花蕾路交界的一个远近闻名的大宅住宅社区。该住宅龄新、（约15年）（条型砖外墙）该地段周边都是成熟的生活住宅区，它毗近、好又多、麦当劳、东百百货、芳村食街、东海湾酒家等一糸例生活配套设施。内有大型绿化小区，绿化覆盖率50%，区内8BBE有网球场、游泳场、健身器械、溜冰场等设施。楼距开阔并有地下停车场，小区保安严密。一号线花地湾站就在你家门口。交通,生活,购物位于一体，是你的置业,步行5可到花地湾站,交通十分方便!周边生活配套设施相当完善,也深受众多置业者的追捧.小区环境优美，生活配套齐全：好又多、东百百货公司、苏宁电器、茶?蛉獠耸谐　⑹⒃肪萍摇⒒ǖ赝宓靥?尽?nbsp;更多>>红棉苑南区（碧桃苑－－小南区）是花地大道与花蕾路交界的一个远近闻名的大宅住宅社区。该住宅龄新、（约15年）（条型砖外墙）该地段周边都是成熟的生活住宅区，它毗近、好又多、麦当劳、东百百货、芳村食街、东海湾酒家等一糸例生活配套设施。内有大型绿化小区，绿化覆盖率50%，区内8BBE有网球场、游泳场、健身器械、溜冰场等设施。楼距开阔并有地下停车场，小区保安严密。一号线花地湾站就在你家门口。交通,生活,购物位于一体，是你的置业,步行5可到花地湾站,交通十分方便!周边生活配套设施相当完善,也深受众多置业者的追捧.小区环境优美，生活配套齐全：好又多、东百百货公司、苏宁电器、茶?蛉獠耸谐　⑹⒃肪萍摇⒒ǖ赝宓靥?尽?nbsp;<<收起。区位1、：暂无资料2.周边公交：一号线：芳村站556、69、219、275、71、565、811路公交车3.地段好，空间作为一线房产人员，从业多年，贴合实际专业为您解读当下市场，解读当下新政，帮你计算税费，合理理财，圆您家的梦！,20000元/平米,,,房天下,2018-06-07,在售
广州,荔湾,花地湾,芳村大道东小区,http://esf.gz.fang.com/chushou/3_227205652.htm,2室1厅1卫,37.8平米,108,,东,精装修,无,高层,1996年,核心卖点：本人在房地产从业多年，具有丰富的从业经验，熟悉荔湾区各大楼盘，了解周边配套及未来发展规划，能为您计算购房的税费及首付、月供。合理地科学设计购房规划。本人公司团队中，有法务顾问，擅长*房屋债权、产权纠纷。有金融按揭，擅长根据客户资金、收入、作出风险评估。从业期间，与公司内部团队专,家*过过商业贷款、公积金转按揭等业务，熟悉交易流程。本人服务热情、周到、专业、真诚。从业期间多次得到买卖双方的认可、老客户都为我转介绍新的客户。能您提供专业的置业顾问服务，为您购房置业路保驾护航！VX:a壹叁伍壹柒捌零零叁壹陆户型介绍：东向两房一厅交通出行：楼下公交一站分别可到达：一号线，广佛线，8号线，新建线路11号线上..盖,28571元/平米,,,房天下,2018-06-23,在售
广州,荔湾,花地湾,怡芳苑,http://esf.gz.fang.com/chushou/3_227252149.htm,2室2厅1卫,66平米,180,,南北,简装修,无,中层,1999年,鼎铖地产代理 行业标杆 专业规范 诚信创值 服务因为专业 朱伟锋 所以选择欢迎光临我的店铺，本人承诺绝不发虚假房源信息，珍惜与您的每一次沟通。真实房源.电话预约，高效带看，快乐购房。为您置业安家.规划等提供*服务！以下真实房源情况描述：1.户型结构：面积：66平方户型：2室2厅1厨1卫1阳台阳台朝向：朝西 ，阔气！2.房屋优点：.朝向：朝西 户型.户型阔气.视野开阔.3.产权情况：市场商品二手房.个人产权.房产证在按揭中.没满五年！4.小区信息：怡芳苑房屋年代：1999年.是值得考虑的好房子,27273元/平米,,,房天下,2018-06-25,在售
广州,荔湾,花地湾,芳村大道东小区,http://esf.gz.fang.com/chushou/3_223729757.htm,2室1厅1卫,69平米,140,,南,简装修,无,中层,1996年,1、户型；芳村大道东面积：69平方户型：2室1厅1厨1卫1阳台2、园区；芳村大道东是房屋年代：2000年建筑使用的高档住宅社区，环境优雅美观大方，物业管理完善，贴心人性化，居住人群文化素质层次高，稳定，是您置业纯住宅社区,20290元/平米,,,房天下,2018-04-10,在售
